team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,27,74,5,23,19,24,11,33,13,7,6,19,20
DALLAS MAVERICKS,240,31,78,8,29,21,23,13,29,15,9,1,14,19
CHICAGO BULLS,240,40,93,5,15,8,11,11,31,19,2,4,9,20
LOS ANGELES CLIPPERS,240,45,84,17,32,13,19,7,39,26,8,6,11,15
CHARLOTTE HORNETS,240,36,96,13,36,16,26,14,45,28,8,8,10,16
LOS ANGELES LAKERS,240,27,80,8,29,20,23,4,38,13,6,8,15,20
ATLANTA HAWKS,240,27,70,5,22,28,32,2,29,13,10,3,17,23
MIAMI HEAT,240,39,81,5,20,22,26,10,37,21,10,4,18,23
GOLDEN STATE WARRIORS,240,42,73,16,29,16,23,3,41,31,8,5,18,21
NEW YORK KNICKS,240,33,90,6,18,23,26,12,29,19,6,4,11,20
BOSTON CELTICS,240,39,93,16,46,20,25,13,28,17,9,2,10,22
ORLANDO MAGIC,240,44,82,10,24,21,35,12,38,27,7,6,15,24
MINNESOTA TIMBERWOLVES,240,35,80,4,16,19,28,15,34,20,10,4,16,23
PORTLAND TRAIL BLAZERS,240,32,76,6,27,26,30,8,29,16,7,5,13,21
