team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,265,52,104,8,31,10,16,8,38,34,10,8,20,30
CHARLOTTE HORNETS,265,49,98,9,29,20,26,8,40,24,10,7,19,19
ORLANDO MAGIC,240,40,81,10,22,13,21,9,30,25,6,6,10,21
CLEVELAND CAVALIERS,240,43,81,18,35,13,22,8,33,34,5,3,10,15
NEW YORK KNICKS,240,28,87,4,24,18,21,15,34,12,7,4,11,23
MIAMI HEAT,240,31,81,5,19,28,36,16,40,18,8,7,9,19
DETROIT PISTONS,240,31,91,6,28,20,24,22,26,19,7,3,17,18
MILWAUKEE BUCKS,240,43,83,9,13,14,17,12,33,30,12,4,12,23
PHILADELPHIA 76ERS,240,32,78,10,31,21,27,11,30,15,10,6,19,26
MINNESOTA TIMBERWOLVES,240,36,78,3,12,25,27,8,33,20,8,7,17,25
PHOENIX SUNS,240,34,73,7,19,9,10,9,28,23,13,3,28,17
SAN ANTONIO SPURS,240,42,82,9,20,5,10,11,27,21,18,3,20,20
OKLAHOMA CITY THUNDER,240,42,77,11,27,16,18,6,30,22,12,10,16,31
UTAH JAZZ,240,28,73,5,19,28,40,13,28,15,11,3,21,18
