team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,31,80,6,22,19,33,7,40,20,5,7,14,21
BOSTON CELTICS,240,30,84,9,31,21,25,9,40,15,6,5,13,26
INDIANA PACERS,240,43,84,12,29,7,12,7,44,27,8,3,18,17
CHICAGO BULLS,240,37,93,7,27,6,9,11,32,24,10,3,12,13
ATLANTA HAWKS,240,44,89,8,24,8,11,11,34,28,11,7,15,21
DETROIT PISTONS,240,39,89,12,30,21,27,20,31,23,7,5,17,18
LOS ANGELES CLIPPERS,240,39,84,12,30,21,30,16,30,13,4,2,18,30
OKLAHOMA CITY THUNDER,240,40,78,11,26,29,40,11,29,23,8,7,11,29
ORLANDO MAGIC,240,43,82,13,28,29,43,7,37,29,8,5,18,20
PHOENIX SUNS,240,44,94,5,24,19,25,12,28,13,8,5,15,29
BROOKLYN NETS,240,39,91,12,38,11,19,11,38,25,7,4,10,13
PORTLAND TRAIL BLAZERS,240,40,95,8,23,9,11,12,39,17,4,4,10,17
MILWAUKEE BUCKS,240,41,89,5,18,7,14,11,36,27,10,7,13,13
SAN ANTONIO SPURS,240,34,80,9,29,10,11,9,34,23,8,6,18,15
MIAMI HEAT,240,30,77,10,25,14,18,7,41,10,9,6,19,20
UTAH JAZZ,240,25,74,5,21,19,22,4,36,12,10,7,17,20
