team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,48,90,9,22,18,20,11,31,24,11,9,15,25
ATLANTA HAWKS,240,41,85,11,32,23,29,10,27,30,10,1,18,19
CHICAGO BULLS,240,35,81,7,20,23,31,15,34,21,7,7,19,19
BOSTON CELTICS,240,41,87,14,32,11,17,10,29,28,10,4,12,24
DETROIT PISTONS,240,37,88,9,25,18,21,10,28,21,11,6,13,18
BROOKLYN NETS,240,41,76,13,27,14,17,5,40,27,10,3,19,23
PHILADELPHIA 76ERS,240,34,86,12,38,13,15,8,29,23,8,2,17,24
CHARLOTTE HORNETS,240,39,79,13,34,18,26,9,35,25,8,3,15,17
OKLAHOMA CITY THUNDER,240,34,84,5,20,12,20,10,42,14,8,4,21,24
LOS ANGELES CLIPPERS,240,34,87,7,22,8,18,8,33,22,13,5,17,19
NEW ORLEANS PELICANS,265,30,81,11,34,12,16,5,38,17,8,9,21,26
MEMPHIS GRIZZLIES,265,33,94,8,27,15,20,13,39,20,12,5,17,22
HOUSTON ROCKETS,240,42,89,15,40,19,27,19,35,25,12,8,19,21
NEW YORK KNICKS,240,37,85,8,20,17,25,7,27,18,10,6,16,22
PORTLAND TRAIL BLAZERS,265,42,101,12,33,19,21,10,43,25,8,8,14,23
PHOENIX SUNS,265,44,103,5,16,25,30,14,45,15,10,5,12,20
DALLAS MAVERICKS,240,33,77,7,26,8,10,6,30,18,4,4,12,20
UTAH JAZZ,240,35,77,12,25,15,26,7,34,18,6,3,12,21
TORONTO RAPTORS,240,43,77,10,25,17,25,4,27,21,16,2,13,24
WASHINGTON WIZARDS,240,42,72,3,10,16,24,6,30,21,8,5,20,20
