team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES CLIPPERS,240,42,84,14,24,17,22,10,36,23,4,8,11,19
ATLANTA HAWKS,240,37,88,9,29,22,26,8,32,28,8,2,8,17
SAN ANTONIO SPURS,240,45,95,9,22,13,16,13,37,22,7,5,8,17
BROOKLYN NETS,240,32,81,5,25,17,18,5,33,14,2,5,16,18
WASHINGTON WIZARDS,240,43,80,10,25,13,17,5,42,22,5,3,14,23
CHARLOTTE HORNETS,240,35,90,8,32,21,25,12,31,24,7,5,8,19
SACRAMENTO KINGS,240,40,82,9,21,20,26,10,33,25,10,3,14,15
DETROIT PISTONS,240,41,82,10,28,12,17,6,32,27,8,1,15,21
NEW YORK KNICKS,240,35,76,8,22,31,35,6,37,19,8,7,14,21
INDIANA PACERS,240,38,86,7,26,20,25,7,30,18,7,4,11,20
GOLDEN STATE WARRIORS,240,41,88,8,30,12,20,7,36,27,9,4,14,20
MIAMI HEAT,240,38,86,13,30,16,27,11,34,20,9,4,13,19
HOUSTON ROCKETS,240,39,77,14,35,22,28,5,23,26,11,4,21,22
MILWAUKEE BUCKS,240,47,80,11,23,22,27,7,30,31,17,6,19,20
CLEVELAND CAVALIERS,240,43,93,15,37,21,25,11,34,24,6,3,11,20
NEW ORLEANS PELICANS,240,43,87,16,39,22,30,7,35,26,8,11,8,22
OKLAHOMA CITY THUNDER,240,36,83,6,20,19,25,8,37,17,6,6,10,23
UTAH JAZZ,240,36,84,5,21,18,26,8,34,16,10,7,10,18
