team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,38,86,2,13,23,32,14,27,26,6,8,8,20
ATLANTA HAWKS,240,37,90,5,23,23,28,20,30,25,2,7,13,25
SAN ANTONIO SPURS,240,31,80,5,25,9,13,10,31,18,4,3,14,18
CHARLOTTE BOBCATS,240,35,76,6,14,16,21,10,34,24,11,10,10,16
WASHINGTON WIZARDS,290,46,102,7,22,20,30,15,39,23,4,5,6,24
CHICAGO BULLS,290,44,97,4,10,29,35,13,38,21,3,5,9,27
OKLAHOMA CITY THUNDER,240,34,81,6,17,24,29,11,34,13,8,4,18,27
DALLAS MAVERICKS,240,31,70,4,14,33,39,6,28,19,11,7,14,26
NEW ORLEANS HORNETS,265,38,79,7,22,21,25,2,32,25,9,3,13,31
DETROIT PISTONS,265,36,80,7,17,31,40,10,36,27,5,3,15,20
MILWAUKEE BUCKS,240,38,83,6,21,31,39,11,40,25,9,6,14,20
GOLDEN STATE WARRIORS,240,40,85,5,18,19,27,7,35,20,9,5,14,28
MIAMI HEAT,240,45,84,6,14,19,23,9,28,24,8,10,8,20
HOUSTON ROCKETS,240,37,76,11,21,21,25,8,28,20,6,4,15,21
LOS ANGELES CLIPPERS,240,31,77,5,20,19,25,7,31,25,3,6,18,25
LOS ANGELES LAKERS,240,41,82,10,22,34,41,7,33,28,7,7,7,18
MINNESOTA TIMBERWOLVES,240,43,90,5,12,19,24,13,24,20,4,3,12,19
MEMPHIS GRIZZLIES,240,55,94,11,23,14,16,11,34,33,10,6,9,17
INDIANA PACERS,240,43,81,13,23,22,26,4,38,34,6,7,14,27
NEW JERSEY NETS,240,34,81,5,14,32,39,8,31,21,7,3,8,21
TORONTO RAPTORS,240,39,73,12,22,22,31,3,38,17,4,2,12,18
NEW YORK KNICKS,240,38,86,11,29,17,20,10,32,20,5,2,13,20
SACRAMENTO KINGS,240,26,70,6,15,28,33,10,31,17,5,5,19,21
PHILADELPHIA 76ERS,240,37,82,4,12,20,26,10,29,21,12,10,11,22
ORLANDO MAGIC,240,35,73,7,30,10,20,6,32,17,3,5,12,12
PORTLAND TRAIL BLAZERS,240,41,87,11,21,9,10,8,34,23,6,0,6,18
