team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,240,32,74,5,12,23,27,12,22,19,7,1,22,22
CHICAGO BULLS,240,49,80,12,17,22,31,11,27,34,16,10,10,23
ORLANDO MAGIC,240,36,77,9,28,16,23,12,35,27,11,6,20,16
CLEVELAND CAVALIERS,240,32,81,5,20,17,21,10,28,24,9,5,15,17
TORONTO RAPTORS,240,35,87,6,18,14,18,8,33,20,8,5,21,29
DENVER NUGGETS,240,43,90,7,23,30,37,13,39,31,9,10,16,18
UTAH JAZZ,240,32,66,3,12,18,25,6,24,20,4,5,17,17
MEMPHIS GRIZZLIES,240,45,89,5,12,8,10,14,26,33,8,7,9,20
INDIANA PACERS,240,35,72,5,16,27,30,6,38,19,5,6,18,13
NEW JERSEY NETS,240,39,98,8,26,12,18,17,26,25,10,4,8,26
BOSTON CELTICS,240,37,80,1,10,21,26,10,38,17,11,0,8,21
NEW YORK KNICKS,240,30,74,7,22,19,25,9,29,20,6,6,13,23
GOLDEN STATE WARRIORS,240,38,84,6,19,14,18,12,33,16,7,3,17,19
SAN ANTONIO SPURS,240,42,85,11,32,16,19,7,35,29,7,4,11,11
