team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
UTAH JAZZ,340,49,126,6,21,29,35,23,41,28,8,8,9,38
ATLANTA HAWKS,340,48,107,6,19,37,47,15,49,29,5,6,11,30
WASHINGTON WIZARDS,240,30,87,3,14,13,19,16,29,12,7,2,14,18
BOSTON CELTICS,240,34,70,3,10,17,18,2,37,24,9,4,15,18
PHOENIX SUNS,240,42,82,6,17,18,26,13,26,31,11,6,11,21
CLEVELAND CAVALIERS,240,27,70,4,16,25,30,13,27,17,5,0,22,25
MEMPHIS GRIZZLIES,240,44,86,6,13,8,10,14,28,25,9,7,13,22
LOS ANGELES LAKERS,240,31,73,7,18,27,30,12,26,21,9,5,16,14
DENVER NUGGETS,240,41,81,3,15,15,22,11,31,19,4,3,16,18
MINNESOTA TIMBERWOLVES,240,45,99,12,35,15,15,18,24,25,6,5,9,19
MIAMI HEAT,240,33,71,7,22,14,14,4,27,17,9,7,21,19
OKLAHOMA CITY THUNDER,240,39,74,6,11,19,23,8,28,26,13,3,16,18
GOLDEN STATE WARRIORS,240,32,74,7,22,16,17,6,38,18,2,5,14,20
PORTLAND TRAIL BLAZERS,240,31,85,10,30,18,27,13,29,20,8,8,7,12
PHILADELPHIA 76ERS,240,35,85,1,9,5,11,12,35,18,11,4,21,16
SAN ANTONIO SPURS,240,37,81,7,28,12,18,8,38,21,15,6,18,16
