team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,36,83,6,18,20,24,9,31,21,6,6,7,25
CHARLOTTE BOBCATS,240,30,73,7,17,22,30,4,33,18,5,6,12,18
LOS ANGELES CLIPPERS,240,33,74,10,27,16,25,11,39,22,7,6,19,21
DALLAS MAVERICKS,240,35,79,6,18,20,28,8,28,21,11,1,11,21
PHOENIX SUNS,240,38,82,5,25,15,19,11,31,29,5,5,14,19
GOLDEN STATE WARRIORS,240,39,86,7,18,17,21,15,29,17,7,4,10,13
MIAMI HEAT,240,43,83,7,14,21,25,14,34,19,9,4,16,22
MILWAUKEE BUCKS,240,33,84,9,23,21,25,14,21,21,11,5,13,21
UTAH JAZZ,240,30,73,4,14,16,23,18,27,17,8,7,18,22
NEW ORLEANS HORNETS,240,32,75,3,11,19,28,13,24,23,14,6,12,19
MINNESOTA TIMBERWOLVES,240,33,80,6,21,17,25,13,37,14,3,5,18,17
ORLANDO MAGIC,240,36,85,12,30,18,22,8,35,20,9,5,9,19
