team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,41,92,14,40,19,22,12,38,29,6,5,10,20
CHARLOTTE HORNETS,240,43,93,7,29,16,19,11,33,25,4,3,6,18
LOS ANGELES LAKERS,240,42,97,6,20,11,19,16,30,17,10,3,16,21
DENVER NUGGETS,240,45,84,17,38,22,25,6,36,36,9,7,15,18
MILWAUKEE BUCKS,240,31,67,14,26,17,20,8,24,21,6,5,16,21
MEMPHIS GRIZZLIES,240,41,79,14,27,17,23,11,26,30,11,0,12,20
WASHINGTON WIZARDS,240,36,84,7,26,25,31,8,30,15,10,2,15,25
MINNESOTA TIMBERWOLVES,240,45,86,10,21,19,22,8,38,27,8,7,15,24
ORLANDO MAGIC,240,45,98,13,34,12,12,9,35,32,10,4,12,18
SACRAMENTO KINGS,240,44,82,16,30,16,21,2,39,24,8,6,15,14
ATLANTA HAWKS,240,37,81,6,22,19,30,6,30,27,13,3,16,20
SAN ANTONIO SPURS,240,39,81,16,34,13,17,7,37,31,6,9,21,22
DALLAS MAVERICKS,240,31,85,7,25,9,13,7,27,21,4,6,7,19
TORONTO RAPTORS,240,37,78,9,25,17,18,9,46,19,7,6,12,16
LOS ANGELES CLIPPERS,240,39,78,12,30,18,23,3,25,16,4,2,6,22
UTAH JAZZ,240,41,78,14,21,18,22,8,34,22,1,3,7,22
