team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,38,83,8,16,13,22,15,27,16,8,9,18,26
INDIANA PACERS,240,35,92,4,15,29,38,22,34,21,13,4,14,20
CLEVELAND CAVALIERS,240,37,80,11,24,16,22,13,23,19,8,5,17,21
MEMPHIS GRIZZLIES,240,38,81,5,13,28,36,17,25,18,14,8,13,19
TORONTO RAPTORS,240,34,76,4,14,14,18,10,39,24,5,3,21,26
MILWAUKEE BUCKS,240,29,78,6,17,28,36,11,32,16,10,7,11,17
PHILADELPHIA 76ERS,240,43,80,5,14,14,17,7,26,25,6,8,7,16
NEW JERSEY NETS,240,31,72,4,14,21,23,7,28,15,3,2,12,16
PORTLAND TRAIL BLAZERS,240,37,96,6,16,9,11,14,24,19,10,5,14,18
SAN ANTONIO SPURS,240,48,81,12,22,16,21,8,39,34,11,8,16,9
CHARLOTTE BOBCATS,240,25,73,4,15,19,23,10,25,12,6,4,22,14
WASHINGTON WIZARDS,240,46,83,2,18,7,12,9,36,28,12,5,18,25
