team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,38,79,9,26,13,19,10,28,29,8,9,12,18
CLEVELAND CAVALIERS,240,34,83,6,18,18,23,14,28,17,6,2,12,22
OKLAHOMA CITY THUNDER,240,44,104,9,21,20,24,23,32,25,7,6,14,25
GOLDEN STATE WARRIORS,240,41,81,12,21,26,33,8,35,25,6,8,15,20
PORTLAND TRAIL BLAZERS,240,36,80,6,15,13,15,12,34,19,0,5,11,23
LOS ANGELES LAKERS,240,37,87,5,22,9,14,10,31,19,5,6,6,18
MINNESOTA TIMBERWOLVES,240,26,66,3,13,31,38,4,26,13,9,3,19,22
NEW ORLEANS HORNETS,240,43,82,4,15,24,27,11,38,30,11,2,20,28
MIAMI HEAT,240,44,84,7,18,16,22,11,26,18,8,2,11,21
NEW YORK KNICKS,240,33,73,7,24,25,28,10,29,25,5,2,15,18
HOUSTON ROCKETS,240,38,85,12,22,18,23,10,35,28,7,4,17,23
PHOENIX SUNS,240,42,86,10,21,22,29,8,30,21,9,7,12,24
CHICAGO BULLS,240,42,85,3,15,17,23,9,40,26,3,6,10,14
TORONTO RAPTORS,240,37,90,5,21,9,15,9,32,22,6,4,8,18
