team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE BOBCATS,265,40,86,8,22,19,22,8,25,28,10,4,11,20
DETROIT PISTONS,265,45,87,4,10,16,22,15,31,19,8,4,16,21
UTAH JAZZ,240,35,77,4,12,22,31,13,25,21,4,3,13,23
LOS ANGELES CLIPPERS,240,39,72,10,21,17,24,5,30,23,6,5,12,23
NEW ORLEANS HORNETS,240,39,92,2,10,5,10,14,33,21,10,2,8,17
LOS ANGELES LAKERS,240,32,77,7,22,17,22,12,35,28,5,5,14,11
MEMPHIS GRIZZLIES,240,37,88,4,15,21,28,18,40,15,6,5,17,28
MILWAUKEE BUCKS,240,34,82,5,17,22,28,9,30,21,12,4,15,19
CLEVELAND CAVALIERS,240,28,72,2,13,17,27,11,27,13,7,1,19,25
NEW YORK KNICKS,240,30,76,9,28,22,32,17,30,14,13,5,17,19
ATLANTA HAWKS,240,35,74,4,14,16,22,7,28,20,7,2,10,19
PHILADELPHIA 76ERS,240,37,77,6,12,15,19,9,32,25,4,4,11,16
NEW JERSEY NETS,240,43,92,10,28,15,20,16,32,30,12,7,19,20
SACRAMENTO KINGS,240,39,90,3,17,18,23,15,30,17,12,5,18,22
INDIANA PACERS,240,42,79,5,14,14,18,4,28,21,7,8,14,24
SAN ANTONIO SPURS,240,38,76,9,19,27,33,10,30,22,8,5,10,17
