team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PORTLAND TRAIL BLAZERS,240,38,81,5,24,16,22,14,36,24,5,4,18,20
ATLANTA HAWKS,240,37,77,9,29,23,28,2,29,21,8,1,10,17
MINNESOTA TIMBERWOLVES,240,36,79,2,13,25,32,6,30,20,9,6,12,19
BOSTON CELTICS,240,46,89,12,25,9,16,12,38,34,6,9,16,22
BROOKLYN NETS,240,43,94,7,20,12,14,15,36,26,9,4,14,13
CHICAGO BULLS,240,43,95,9,26,7,13,15,30,32,8,8,13,15
CHARLOTTE HORNETS,240,29,83,12,41,25,31,9,26,20,8,3,11,27
HOUSTON ROCKETS,240,33,71,7,28,29,41,9,40,18,3,4,19,33
OKLAHOMA CITY THUNDER,240,40,85,4,17,16,20,10,34,21,10,4,11,16
LOS ANGELES CLIPPERS,240,41,87,7,22,10,14,10,35,21,7,3,13,15
ORLANDO MAGIC,240,44,86,10,22,9,11,8,25,19,8,3,9,17
NEW YORK KNICKS,240,39,76,7,24,14,16,9,30,21,5,6,15,14
INDIANA PACERS,240,38,90,7,19,9,15,13,35,21,5,3,14,15
SAN ANTONIO SPURS,240,46,89,6,20,8,9,7,38,27,8,7,9,14
PHOENIX SUNS,240,31,79,7,24,20,22,9,31,12,3,0,13,26
UTAH JAZZ,240,36,79,9,25,29,37,11,36,16,8,6,10,16
SACRAMENTO KINGS,240,37,91,7,22,18,22,13,33,24,8,3,15,16
WASHINGTON WIZARDS,240,42,83,14,24,15,17,4,34,31,9,5,11,19
