team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,25,73,6,14,8,18,10,29,16,4,4,15,19
BOSTON CELTICS,240,39,75,12,24,10,12,6,40,30,4,6,10,20
OKLAHOMA CITY THUNDER,240,33,81,5,20,24,33,15,40,17,11,13,14,20
DALLAS MAVERICKS,240,30,84,4,19,22,25,10,34,16,8,10,14,18
MIAMI HEAT,240,34,73,9,20,20,24,8,34,24,8,3,17,22
MILWAUKEE BUCKS,240,39,88,10,23,17,25,13,27,30,9,5,12,17
INDIANA PACERS,240,38,84,7,15,26,34,8,37,19,6,6,12,26
MINNESOTA TIMBERWOLVES,240,34,91,3,17,28,37,14,37,16,5,4,16,25
DETROIT PISTONS,240,40,82,5,18,11,14,11,20,18,3,2,9,21
NEW JERSEY NETS,240,38,79,8,23,15,25,19,25,22,5,3,11,14
PHOENIX SUNS,240,41,78,6,15,32,39,7,28,22,9,6,8,16
NEW ORLEANS HORNETS,240,40,77,9,16,14,17,8,25,32,4,4,17,29
WASHINGTON WIZARDS,240,42,92,12,23,7,9,15,30,26,8,5,16,28
ORLANDO MAGIC,240,33,73,13,30,30,39,10,27,18,8,1,15,10
CHICAGO BULLS,240,32,74,7,17,11,16,8,29,22,5,5,17,15
PHILADELPHIA 76ERS,240,40,84,4,11,14,19,11,32,26,10,4,10,14
CHARLOTTE BOBCATS,240,26,80,1,9,15,19,12,27,14,6,9,20,22
PORTLAND TRAIL BLAZERS,240,44,80,7,14,17,20,6,37,26,18,11,17,18
HOUSTON ROCKETS,240,36,79,9,22,10,13,12,32,18,8,2,20,22
SAN ANTONIO SPURS,240,35,76,7,18,22,31,8,30,15,10,2,11,15
LOS ANGELES CLIPPERS,240,42,87,5,22,18,23,12,38,18,8,4,12,25
UTAH JAZZ,240,38,81,3,11,26,36,7,28,21,6,3,10,21
