team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MEMPHIS GRIZZLIES,240,34,71,8,18,17,22,8,31,23,8,3,13,17
BOSTON CELTICS,240,32,71,8,22,11,16,3,24,22,8,1,10,22
SACRAMENTO KINGS,240,38,88,3,16,18,23,15,31,22,8,6,10,19
CLEVELAND CAVALIERS,240,34,87,5,21,21,24,15,35,19,2,4,13,20
LOS ANGELES CLIPPERS,240,29,80,8,29,28,39,11,27,24,14,4,14,18
GOLDEN STATE WARRIORS,240,42,84,12,23,19,22,13,40,29,11,4,20,27
NEW ORLEANS HORNETS,240,38,90,5,16,11,20,14,32,21,5,4,10,20
HOUSTON ROCKETS,240,41,83,5,24,17,23,11,38,21,5,3,11,16
WASHINGTON WIZARDS,240,35,83,3,13,8,10,8,33,24,9,6,19,25
INDIANA PACERS,240,29,77,5,16,26,31,11,37,17,9,3,16,14
DALLAS MAVERICKS,265,41,94,10,28,17,20,8,39,19,7,5,13,24
MIAMI HEAT,265,42,89,10,26,25,31,7,39,21,12,8,9,16
SAN ANTONIO SPURS,240,46,89,9,17,16,23,8,32,32,8,3,8,23
MILWAUKEE BUCKS,240,43,88,5,17,19,24,13,34,24,4,9,16,16
BROOKLYN NETS,240,38,76,9,17,25,29,10,28,22,11,3,12,13
OKLAHOMA CITY THUNDER,240,36,73,8,19,13,17,6,28,22,5,8,19,23
CHICAGO BULLS,240,36,77,5,12,19,25,9,26,27,7,5,6,16
ORLANDO MAGIC,240,37,78,9,24,11,14,8,28,16,4,4,12,22
PHILADELPHIA 76ERS,240,37,84,5,14,10,12,10,34,21,7,3,16,18
PHOENIX SUNS,240,39,85,3,13,14,20,12,33,24,11,7,13,16
PORTLAND TRAIL BLAZERS,240,31,70,4,22,13,16,9,27,19,4,2,18,18
TORONTO RAPTORS,240,41,77,8,23,12,17,7,29,34,12,2,11,20
MINNESOTA TIMBERWOLVES,240,29,84,2,17,24,30,16,25,17,6,12,11,18
UTAH JAZZ,240,43,87,4,12,16,19,15,34,25,7,12,12,26
