team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,30,70,8,22,21,31,9,26,22,7,4,15,23
BOSTON CELTICS,240,43,76,6,15,15,19,7,30,37,7,2,13,23
MEMPHIS GRIZZLIES,240,31,80,2,14,30,34,12,32,17,10,7,14,23
CHARLOTTE BOBCATS,240,32,85,4,13,19,28,15,31,17,7,5,16,25
DALLAS MAVERICKS,240,38,74,10,23,17,20,8,34,26,6,14,20,19
CLEVELAND CAVALIERS,240,36,96,8,25,15,20,13,25,21,12,4,11,15
CHICAGO BULLS,240,30,89,2,14,18,22,21,24,18,7,4,15,20
LOS ANGELES CLIPPERS,240,37,75,5,16,22,30,10,31,21,10,10,12,20
NEW ORLEANS HORNETS,240,41,77,10,21,21,22,8,28,32,4,2,19,26
MILWAUKEE BUCKS,240,43,93,13,25,18,24,16,25,28,9,4,11,18
MIAMI HEAT,240,38,71,8,19,13,19,4,32,20,10,3,19,21
PHOENIX SUNS,240,34,79,5,18,15,21,9,29,16,13,3,16,18
DENVER NUGGETS,240,39,78,4,11,18,26,12,27,19,8,2,21,19
SAN ANTONIO SPURS,240,47,88,16,27,16,20,14,26,33,11,6,14,21
UTAH JAZZ,240,31,82,2,9,19,27,26,34,18,7,6,17,13
WASHINGTON WIZARDS,240,31,85,5,16,9,12,16,28,18,10,6,15,20
