team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,41,92,7,17,14,17,10,30,18,12,4,18,17
CHICAGO BULLS,240,41,90,6,21,13,18,16,32,28,11,8,20,19
DETROIT PISTONS,240,32,87,10,34,10,22,7,34,17,11,2,12,20
CHARLOTTE HORNETS,240,36,84,8,26,24,35,14,43,21,5,5,14,20
WASHINGTON WIZARDS,240,46,92,9,18,13,17,12,25,23,7,2,10,19
MIAMI HEAT,240,41,69,5,16,16,22,4,30,25,5,6,16,18
PORTLAND TRAIL BLAZERS,240,33,85,8,33,14,18,15,31,21,10,7,17,25
MILWAUKEE BUCKS,240,30,73,4,13,26,33,10,35,22,8,7,16,19
LOS ANGELES CLIPPERS,240,38,86,8,25,26,29,13,30,21,10,9,17,26
MINNESOTA TIMBERWOLVES,240,36,82,7,18,27,35,11,35,18,10,3,18,29
BOSTON CELTICS,240,40,81,12,28,19,24,10,36,24,8,8,17,18
NEW ORLEANS PELICANS,240,37,90,4,13,15,18,13,31,21,8,6,14,17
DALLAS MAVERICKS,240,37,82,13,31,17,20,7,36,21,7,3,9,14
NEW YORK KNICKS,240,40,84,9,25,8,9,3,34,25,4,4,13,21
SAN ANTONIO SPURS,240,47,76,4,11,21,25,7,40,32,4,1,7,17
PHILADELPHIA 76ERS,240,26,75,4,24,12,21,6,25,14,3,1,13,25
LOS ANGELES LAKERS,240,34,83,7,19,18,20,14,33,14,4,4,15,23
TORONTO RAPTORS,240,34,74,9,25,25,32,8,30,18,7,2,7,13
