team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
HOUSTON ROCKETS,240,47,87,7,20,11,11,11,34,24,7,2,12,16
ATLANTA HAWKS,240,43,87,10,26,10,12,7,25,27,6,4,13,10
NEW ORLEANS HORNETS,240,32,71,4,11,20,25,4,30,21,8,5,7,20
CHARLOTTE BOBCATS,240,28,69,5,15,20,26,11,32,19,4,4,15,17
MIAMI HEAT,240,34,77,13,28,15,20,6,24,18,2,9,12,20
CHICAGO BULLS,240,39,84,7,19,14,17,10,32,23,6,5,9,14
CLEVELAND CAVALIERS,240,37,98,4,19,21,28,18,29,21,10,5,14,17
DENVER NUGGETS,240,49,84,13,21,16,22,7,42,30,13,7,18,25
SACRAMENTO KINGS,240,43,84,6,13,14,27,21,24,27,6,1,15,21
DETROIT PISTONS,240,43,77,2,8,22,29,7,23,20,10,3,10,19
DALLAS MAVERICKS,240,24,74,6,31,16,23,9,29,13,7,3,13,18
MEMPHIS GRIZZLIES,240,36,76,3,12,14,15,7,35,20,8,7,12,21
ORLANDO MAGIC,240,36,81,11,29,25,29,8,29,21,11,4,14,21
MINNESOTA TIMBERWOLVES,240,37,84,7,21,18,22,12,34,16,9,5,18,25
NEW JERSEY NETS,240,38,76,2,12,11,12,8,22,23,5,3,11,24
PORTLAND TRAIL BLAZERS,240,36,79,4,16,20,25,17,23,21,7,3,10,16
TORONTO RAPTORS,240,40,85,4,10,11,15,8,31,26,6,5,9,17
WASHINGTON WIZARDS,240,39,85,5,12,15,17,12,36,23,6,8,13,14
