team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
UTAH JAZZ,240,35,78,11,38,17,27,7,39,23,11,4,14,23
BOSTON CELTICS,240,35,91,5,33,11,20,17,34,16,11,4,14,22
LOS ANGELES CLIPPERS,240,48,95,11,23,20,24,9,29,23,4,1,8,25
BROOKLYN NETS,240,40,88,13,28,26,34,15,32,25,4,5,11,22
TORONTO RAPTORS,240,48,89,14,35,12,13,8,46,31,14,10,23,24
CHICAGO BULLS,240,30,86,8,27,15,21,7,27,21,13,3,22,19
PHILADELPHIA 76ERS,265,39,93,11,35,33,38,9,44,23,9,6,19,24
CHARLOTTE HORNETS,265,42,99,10,31,25,27,9,40,23,10,3,17,29
GOLDEN STATE WARRIORS,240,42,94,9,33,16,17,12,35,24,6,6,12,27
DALLAS MAVERICKS,240,40,86,10,34,22,34,8,38,18,6,5,10,18
SACRAMENTO KINGS,240,46,102,11,35,9,12,13,26,23,10,3,14,21
HOUSTON ROCKETS,240,46,81,20,47,20,24,6,35,27,9,10,22,20
ATLANTA HAWKS,240,31,87,8,29,19,27,5,36,20,15,6,18,24
INDIANA PACERS,240,35,87,12,30,15,21,10,43,25,11,6,22,26
DENVER NUGGETS,240,46,95,15,39,8,13,10,33,30,5,6,13,23
NEW ORLEANS PELICANS,240,42,87,10,25,31,34,10,36,29,6,8,11,18
LOS ANGELES LAKERS,240,43,90,10,30,21,25,8,33,22,5,6,14,20
ORLANDO MAGIC,240,50,93,11,32,19,23,11,30,28,5,8,13,23
OKLAHOMA CITY THUNDER,240,38,85,7,24,27,32,14,38,17,9,7,18,20
PHOENIX SUNS,240,37,82,12,29,14,21,4,27,25,14,6,14,28
