team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PORTLAND TRAIL BLAZERS,240,42,85,3,14,11,18,12,25,26,5,1,8,17
DALLAS MAVERICKS,240,40,74,3,16,20,21,5,31,20,7,4,11,16
LOS ANGELES LAKERS,240,42,82,8,17,17,24,12,39,25,2,5,8,22
INDIANA PACERS,240,38,81,6,21,12,16,4,25,23,3,6,6,16
CHARLOTTE BOBCATS,240,28,68,5,10,19,26,5,30,15,7,7,20,20
MEMPHIS GRIZZLIES,240,43,82,4,15,23,29,6,33,30,12,6,11,22
CLEVELAND CAVALIERS,240,35,87,9,33,16,20,10,28,19,6,0,8,28
MIAMI HEAT,240,32,70,10,23,27,41,9,36,17,4,8,13,20
SACRAMENTO KINGS,240,39,84,6,20,7,12,9,32,19,5,2,15,25
NEW ORLEANS HORNETS,240,34,78,4,11,22,30,13,30,25,5,6,11,19
BOSTON CELTICS,240,45,86,7,14,21,21,11,28,26,11,2,13,19
NEW YORK KNICKS,240,43,81,9,23,21,26,9,26,19,5,5,17,18
HOUSTON ROCKETS,240,38,82,9,22,20,28,9,19,22,13,4,10,21
OKLAHOMA CITY THUNDER,240,41,71,7,11,28,29,8,33,25,7,2,16,25
LOS ANGELES CLIPPERS,240,33,83,5,19,20,27,14,34,16,3,4,14,18
PHILADELPHIA 76ERS,240,40,91,6,17,19,23,16,25,22,7,9,3,17
MINNESOTA TIMBERWOLVES,240,50,93,8,22,14,19,8,31,30,9,5,16,22
PHOENIX SUNS,240,44,87,15,27,25,33,14,32,32,7,2,16,19
MILWAUKEE BUCKS,240,35,79,6,11,14,16,7,33,17,8,10,15,18
SAN ANTONIO SPURS,240,36,69,3,8,17,25,3,36,24,5,10,17,20
CHICAGO BULLS,240,43,81,7,18,17,24,14,33,28,7,8,14,15
TORONTO RAPTORS,240,38,86,3,12,14,16,13,24,19,5,6,10,20
