team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,40,85,5,17,12,15,8,38,20,7,8,7,20
CHARLOTTE BOBCATS,240,31,72,6,16,15,24,3,35,19,3,1,13,13
PHOENIX SUNS,240,33,82,6,23,15,19,9,32,12,7,8,12,21
CHICAGO BULLS,240,36,82,6,14,14,23,14,36,26,6,5,14,18
PHILADELPHIA 76ERS,240,34,86,4,19,21,27,8,30,21,9,6,10,18
CLEVELAND CAVALIERS,240,44,89,13,28,10,18,14,44,29,5,9,18,27
LOS ANGELES LAKERS,240,34,81,11,31,18,26,11,35,21,6,3,19,16
DALLAS MAVERICKS,240,48,90,5,17,9,15,6,34,32,17,3,12,17
BOSTON CELTICS,240,35,91,4,18,24,32,10,25,22,8,2,14,28
DENVER NUGGETS,240,43,83,14,31,29,38,14,42,30,5,10,21,28
TORONTO RAPTORS,240,30,81,5,19,14,18,5,31,18,7,4,9,25
INDIANA PACERS,240,32,75,1,11,21,26,11,42,17,5,8,15,19
SAN ANTONIO SPURS,265,43,83,7,24,17,25,9,35,24,9,5,17,16
MEMPHIS GRIZZLIES,265,46,99,6,17,10,15,12,28,22,7,5,11,24
NEW ORLEANS PELICANS,240,36,77,3,9,13,17,12,29,18,9,4,16,22
MIAMI HEAT,240,40,78,9,27,18,23,9,30,24,6,2,12,18
GOLDEN STATE WARRIORS,240,39,85,10,32,13,20,16,40,21,5,4,17,22
MILWAUKEE BUCKS,240,31,80,5,15,13,18,10,26,20,8,3,11,19
DETROIT PISTONS,240,32,86,3,19,18,23,16,38,19,8,4,16,20
NEW YORK KNICKS,240,33,81,9,26,14,20,9,29,24,10,4,13,22
PORTLAND TRAIL BLAZERS,240,39,90,10,27,31,36,14,37,24,3,6,16,37
SACRAMENTO KINGS,240,40,85,7,15,36,50,12,36,20,9,3,8,25
OKLAHOMA CITY THUNDER,240,35,89,6,34,25,31,15,25,18,13,2,10,27
UTAH JAZZ,240,40,68,8,18,24,31,3,37,22,6,6,17,20
