team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,32,79,6,27,7,9,11,25,24,9,5,15,12
BROOKLYN NETS,240,37,74,13,29,10,12,12,33,23,8,3,20,13
CHARLOTTE BOBCATS,240,32,81,6,12,15,21,11,30,12,3,5,10,20
CHICAGO BULLS,240,35,78,7,18,16,25,15,33,22,5,14,11,20
INDIANA PACERS,240,39,85,11,23,12,17,16,27,23,6,5,18,27
DENVER NUGGETS,240,37,78,7,14,21,30,9,32,23,10,4,14,23
MEMPHIS GRIZZLIES,240,40,73,8,13,15,19,9,29,26,6,4,17,15
PHILADELPHIA 76ERS,240,45,83,4,9,6,9,6,21,25,8,4,9,14
GOLDEN STATE WARRIORS,240,46,86,6,15,16,20,13,36,22,4,8,13,19
TORONTO RAPTORS,240,38,87,6,19,20,23,11,26,28,7,4,10,18
HOUSTON ROCKETS,240,47,89,16,34,15,18,10,34,27,12,4,5,18
UTAH JAZZ,240,32,81,5,18,11,19,14,25,19,2,9,15,19
SACRAMENTO KINGS,240,36,82,9,23,15,25,7,28,24,14,3,10,19
WASHINGTON WIZARDS,240,37,77,3,11,17,21,10,35,20,4,2,20,19
