team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES CLIPPERS,240,34,86,11,38,18,29,7,31,21,10,6,12,36
HOUSTON ROCKETS,240,34,76,8,25,31,49,13,42,22,7,7,15,29
INDIANA PACERS,240,30,77,5,28,19,25,13,32,12,8,2,17,20
MEMPHIS GRIZZLIES,240,37,83,5,19,17,21,9,37,21,9,6,9,20
CHICAGO BULLS,240,37,94,5,21,12,17,18,29,17,7,1,13,20
NEW YORK KNICKS,240,41,82,5,20,20,24,10,33,19,6,2,11,15
LOS ANGELES LAKERS,240,30,86,8,28,10,17,8,24,14,10,2,14,20
OKLAHOMA CITY THUNDER,240,46,84,9,19,17,25,12,44,28,6,3,15,14
CHARLOTTE HORNETS,240,39,93,10,33,13,16,18,33,23,8,4,17,20
WASHINGTON WIZARDS,240,40,79,9,20,20,23,5,33,26,10,4,14,14
