team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,41,92,12,29,11,14,13,32,28,8,7,12,11
CHICAGO BULLS,240,42,87,17,36,6,9,6,34,27,10,8,14,11
OKLAHOMA CITY THUNDER,240,39,97,8,26,15,20,19,38,17,8,9,9,22
CHARLOTTE HORNETS,240,33,83,9,28,16,23,9,41,16,3,7,14,15
LOS ANGELES LAKERS,265,43,95,8,26,13,18,11,48,24,4,0,14,31
DALLAS MAVERICKS,265,34,90,11,43,22,28,4,35,20,5,1,8,17
SACRAMENTO KINGS,240,43,85,6,17,13,22,10,27,26,12,4,16,24
LOS ANGELES CLIPPERS,240,46,82,12,31,22,26,5,34,29,11,5,15,22
DENVER NUGGETS,240,29,83,7,28,15,17,11,30,18,9,4,15,16
SAN ANTONIO SPURS,240,41,79,14,27,16,18,6,37,23,9,3,15,17
GOLDEN STATE WARRIORS,240,47,81,9,24,24,28,3,27,28,4,3,6,20
TORONTO RAPTORS,240,45,93,8,25,27,32,14,30,22,3,2,10,23
BROOKLYN NETS,265,42,99,12,43,17,20,13,34,28,6,3,15,22
WASHINGTON WIZARDS,265,46,93,10,23,17,23,6,41,31,10,3,15,19
