team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,36,80,9,26,7,13,10,30,22,10,7,17,17
ATLANTA HAWKS,240,36,81,14,31,9,12,11,31,27,11,5,18,12
CHARLOTTE HORNETS,240,37,82,10,21,14,17,8,40,19,8,7,16,18
BOSTON CELTICS,240,40,96,14,35,12,15,14,33,24,8,5,8,15
MINNESOTA TIMBERWOLVES,240,33,77,2,14,21,31,10,35,17,7,2,11,18
CHICAGO BULLS,240,37,96,9,31,13,16,22,31,24,5,5,9,24
UTAH JAZZ,240,39,68,9,21,17,21,8,35,24,13,15,20,23
DENVER NUGGETS,240,28,84,8,32,18,29,16,20,22,9,3,15,13
NEW YORK KNICKS,290,45,109,6,18,25,26,18,40,28,6,9,10,35
DETROIT PISTONS,290,39,97,8,31,29,40,16,38,22,3,10,15,26
BROOKLYN NETS,240,38,85,4,17,18,20,12,32,17,8,4,16,21
HOUSTON ROCKETS,240,39,84,9,32,15,17,8,33,26,9,5,13,25
CLEVELAND CAVALIERS,240,33,92,9,29,11,14,14,35,20,3,7,15,23
INDIANA PACERS,240,34,80,6,17,19,29,8,40,23,8,7,8,17
MILWAUKEE BUCKS,240,34,87,4,17,21,29,13,36,18,7,6,11,17
LOS ANGELES LAKERS,240,40,85,6,18,15,22,9,41,23,7,5,12,21
LOS ANGELES CLIPPERS,240,36,78,9,26,16,28,9,38,20,9,10,11,19
MEMPHIS GRIZZLIES,240,33,87,3,12,10,15,11,30,19,6,4,14,27
MIAMI HEAT,240,41,84,8,21,12,16,6,25,21,3,7,6,23
NEW ORLEANS PELICANS,240,39,76,6,16,20,27,7,30,26,3,6,10,19
WASHINGTON WIZARDS,240,30,93,4,17,17,22,13,38,20,4,5,13,25
PHILADELPHIA 76ERS,240,28,80,12,33,21,34,12,41,21,7,4,15,20
OKLAHOMA CITY THUNDER,240,45,94,4,14,18,22,13,34,24,5,4,11,23
PORTLAND TRAIL BLAZERS,240,39,89,10,26,27,31,12,31,20,7,4,9,14
SAN ANTONIO SPURS,240,35,88,8,23,29,32,10,32,18,8,7,5,16
SACRAMENTO KINGS,240,38,79,1,4,19,23,7,40,15,3,2,17,28
GOLDEN STATE WARRIORS,240,42,87,13,28,16,19,9,38,31,11,5,12,22
TORONTO RAPTORS,240,31,77,4,22,23,28,8,34,15,6,3,19,17
