team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS HORNETS,240,35,74,6,15,20,21,7,38,18,2,4,13,26
DENVER NUGGETS,240,30,74,5,21,22,33,8,25,18,5,4,8,20
GOLDEN STATE WARRIORS,240,32,82,7,22,20,28,12,32,20,12,6,19,32
LOS ANGELES CLIPPERS,240,34,86,4,17,33,43,16,36,21,13,7,16,20
NEW YORK KNICKS,240,31,86,8,25,17,25,7,35,21,9,11,12,24
LOS ANGELES LAKERS,240,38,91,8,17,25,31,17,44,22,8,6,13,16
CLEVELAND CAVALIERS,240,35,95,6,20,24,31,18,31,24,10,3,11,19
PHOENIX SUNS,240,39,83,13,28,17,23,11,41,25,9,10,20,23
MIAMI HEAT,265,45,79,5,15,12,16,7,34,19,7,3,17,22
PORTLAND TRAIL BLAZERS,265,38,91,5,24,19,22,15,28,24,8,3,13,15
MINNESOTA TIMBERWOLVES,240,38,96,7,20,8,12,19,31,16,9,5,10,20
SAN ANTONIO SPURS,240,33,78,7,21,21,25,13,35,21,9,3,17,14
SACRAMENTO KINGS,240,40,91,5,16,27,34,14,27,19,8,6,9,19
TORONTO RAPTORS,240,48,82,6,13,16,23,8,31,26,4,8,15,26
