team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,33,75,6,18,22,26,6,37,21,1,9,16,20
DENVER NUGGETS,240,45,99,6,21,14,19,11,34,28,9,3,6,22
ORLANDO MAGIC,240,37,76,5,19,19,27,4,31,19,5,4,10,24
LOS ANGELES LAKERS,240,40,81,9,27,18,23,10,35,21,7,2,15,22
SAN ANTONIO SPURS,240,47,85,4,19,18,19,9,37,28,13,7,9,16
MINNESOTA TIMBERWOLVES,240,36,79,4,15,15,19,7,28,18,5,2,15,17
WASHINGTON WIZARDS,265,45,99,8,20,11,23,12,33,26,9,5,12,28
PORTLAND TRAIL BLAZERS,265,41,89,10,24,24,31,13,40,24,2,4,20,27
BROOKLYN NETS,240,42,82,6,12,9,9,6,23,23,7,8,15,22
TORONTO RAPTORS,240,37,78,10,23,20,25,12,28,24,9,7,16,15
ATLANTA HAWKS,240,38,80,8,25,7,14,4,37,15,9,4,16,19
UTAH JAZZ,240,30,86,7,26,17,23,15,39,16,10,4,20,14
