team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,40,85,5,23,23,29,10,34,27,9,2,12,23
ATLANTA HAWKS,240,43,98,10,37,15,25,17,36,27,7,4,13,25
SAN ANTONIO SPURS,240,44,87,6,23,28,31,8,41,27,10,4,15,25
LOS ANGELES CLIPPERS,240,36,82,9,20,30,38,7,33,22,9,2,17,25
BOSTON CELTICS,240,40,80,16,36,16,18,7,29,29,10,4,17,24
MEMPHIS GRIZZLIES,240,36,76,7,26,24,29,8,28,24,11,2,16,22
BROOKLYN NETS,240,38,79,15,35,24,35,5,35,28,6,3,14,17
MILWAUKEE BUCKS,240,47,96,21,51,14,16,5,34,30,6,5,10,22
HOUSTON ROCKETS,240,35,81,16,46,22,28,8,31,21,9,7,12,20
NEW ORLEANS PELICANS,240,41,92,9,28,13,17,8,37,25,7,5,14,23
DENVER NUGGETS,240,42,76,18,35,20,26,10,30,31,10,3,21,20
PHOENIX SUNS,240,49,91,11,29,9,14,12,25,29,15,5,13,21
GOLDEN STATE WARRIORS,240,40,80,12,25,23,28,5,37,27,9,4,12,18
PORTLAND TRAIL BLAZERS,240,39,91,9,31,18,22,11,35,18,6,4,13,17
NEW YORK KNICKS,240,32,86,15,32,18,22,8,27,17,10,1,15,19
UTAH JAZZ,240,51,93,16,36,11,14,15,45,30,8,6,17,27
CHARLOTTE HORNETS,240,47,90,13,31,19,24,10,31,22,9,4,16,29
WASHINGTON WIZARDS,240,48,93,13,37,21,24,9,33,35,8,6,12,18
