team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,48,89,13,25,10,12,8,28,28,12,6,7,14
BOSTON CELTICS,240,42,85,5,16,14,16,11,34,29,5,4,13,16
DENVER NUGGETS,240,34,83,9,25,12,25,13,39,23,6,3,15,27
DALLAS MAVERICKS,240,33,79,8,25,23,29,10,42,22,7,2,14,23
DETROIT PISTONS,240,32,85,13,31,21,24,15,34,17,6,5,15,17
INDIANA PACERS,240,40,89,6,18,10,12,12,32,22,8,4,12,20
CLEVELAND CAVALIERS,240,46,83,10,23,24,31,12,32,23,9,3,19,30
LOS ANGELES CLIPPERS,240,43,91,10,29,25,36,17,26,26,9,1,13,21
GOLDEN STATE WARRIORS,240,42,92,9,24,22,28,13,30,24,10,2,14,14
OKLAHOMA CITY THUNDER,240,51,97,10,22,15,19,16,38,27,8,2,14,21
MEMPHIS GRIZZLIES,240,40,87,3,14,23,29,9,38,27,8,5,11,19
ORLANDO MAGIC,240,36,79,9,24,15,20,5,34,22,5,4,15,22
NEW ORLEANS PELICANS,240,29,75,4,17,19,29,15,40,17,5,6,18,19
PHILADELPHIA 76ERS,240,36,80,7,22,17,27,9,30,22,12,10,8,20
MINNESOTA TIMBERWOLVES,240,42,91,8,22,7,12,13,23,26,6,3,10,14
PHOENIX SUNS,240,48,87,5,15,9,11,15,31,18,5,5,16,16
MIAMI HEAT,240,35,74,8,17,17,21,6,32,26,9,6,9,15
SACRAMENTO KINGS,240,32,75,7,16,12,14,6,29,20,3,1,15,20
PORTLAND TRAIL BLAZERS,240,37,74,6,19,16,20,2,30,20,6,6,16,15
SAN ANTONIO SPURS,240,42,94,11,29,15,17,15,34,34,12,4,12,18
ATLANTA HAWKS,240,42,69,12,23,14,16,4,28,30,7,6,17,17
TORONTO RAPTORS,240,35,82,6,25,13,17,12,23,20,7,3,17,16
LOS ANGELES LAKERS,240,31,65,3,7,20,27,8,34,7,6,5,19,9
UTAH JAZZ,240,36,85,12,31,10,10,12,26,24,11,7,12,21
BROOKLYN NETS,240,37,81,4,12,24,31,8,31,18,12,4,10,19
WASHINGTON WIZARDS,240,31,73,4,17,14,16,8,29,23,6,5,19,26
