team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,38,85,7,17,19,22,18,35,15,4,3,15,21
DALLAS MAVERICKS,240,36,79,9,29,14,17,7,24,18,6,7,10,20
SAN ANTONIO SPURS,240,51,90,12,24,13,17,7,34,34,5,8,7,15
DENVER NUGGETS,240,39,86,7,25,14,17,11,27,25,7,3,13,17
CHARLOTTE HORNETS,240,37,91,10,26,30,34,8,41,20,4,5,5,23
DETROIT PISTONS,240,39,97,10,28,27,32,16,40,24,2,6,7,23
OKLAHOMA CITY THUNDER,240,41,91,12,30,22,27,16,38,15,6,9,9,21
HOUSTON ROCKETS,240,41,86,15,39,21,30,9,34,27,6,3,9,20
BROOKLYN NETS,240,41,90,17,38,10,13,8,37,22,5,8,13,17
INDIANA PACERS,240,48,93,10,22,15,19,7,37,23,7,9,6,12
ATLANTA HAWKS,240,38,90,9,23,14,17,12,43,23,9,6,14,14
NEW ORLEANS PELICANS,240,34,93,15,35,11,14,15,37,19,8,4,15,18
LOS ANGELES LAKERS,240,36,86,10,31,27,33,10,30,15,7,3,11,25
PORTLAND TRAIL BLAZERS,240,43,81,12,33,20,30,8,39,29,6,5,13,21
UTAH JAZZ,240,34,73,7,20,18,21,12,34,16,2,4,18,22
TORONTO RAPTORS,240,36,91,8,21,21,28,21,24,14,10,6,4,19
