team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,44,87,5,13,13,23,8,41,29,7,8,13,19
CLEVELAND CAVALIERS,240,32,82,5,15,18,24,10,35,19,10,6,14,22
SAN ANTONIO SPURS,240,42,91,7,21,27,31,13,37,31,13,3,11,18
GOLDEN STATE WARRIORS,240,41,87,5,18,11,18,10,34,20,5,4,16,18
LOS ANGELES LAKERS,240,34,78,7,22,21,25,13,29,16,5,7,14,23
MEMPHIS GRIZZLIES,240,39,80,8,12,12,16,5,24,16,4,11,6,20
NEW JERSEY NETS,240,38,82,7,14,17,22,9,28,17,4,5,11,24
NEW YORK KNICKS,240,41,80,4,19,25,29,8,34,21,6,6,12,17
DETROIT PISTONS,240,32,75,4,16,11,12,8,28,22,9,5,13,20
ORLANDO MAGIC,240,34,73,10,24,12,18,10,31,20,7,3,13,12
PORTLAND TRAIL BLAZERS,240,30,81,5,18,14,17,15,30,19,7,3,16,17
PHILADELPHIA 76ERS,240,31,66,6,14,20,26,6,34,22,9,2,13,18
INDIANA PACERS,240,36,79,6,19,29,34,6,35,22,8,6,12,26
SACRAMENTO KINGS,240,39,88,5,20,15,23,14,33,17,4,3,14,29
