team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,240,42,89,9,17,22,28,17,29,21,7,4,14,21
CHICAGO BULLS,240,44,84,9,19,24,26,9,31,33,6,8,13,22
PHOENIX SUNS,240,33,99,9,24,17,19,18,28,20,14,6,20,26
DENVER NUGGETS,240,40,78,4,14,25,34,10,38,19,13,13,24,22
SAN ANTONIO SPURS,240,36,83,6,14,21,32,12,30,23,9,6,13,25
DETROIT PISTONS,240,39,84,3,13,14,25,11,32,22,5,5,13,24
MIAMI HEAT,240,35,70,5,13,30,35,11,35,17,7,4,19,22
INDIANA PACERS,240,33,76,2,15,22,29,6,26,15,6,3,16,27
ATLANTA HAWKS,240,31,90,7,27,9,14,17,30,14,12,8,11,15
LOS ANGELES LAKERS,240,37,84,8,17,4,9,14,38,20,4,7,17,13
HOUSTON ROCKETS,240,30,78,3,10,20,24,15,20,14,10,4,18,20
MEMPHIS GRIZZLIES,240,35,73,5,9,18,21,9,27,15,8,3,16,24
UTAH JAZZ,240,32,90,3,13,18,24,19,23,17,7,3,12,21
OKLAHOMA CITY THUNDER,240,42,77,5,14,22,34,14,35,24,8,13,14,21
WASHINGTON WIZARDS,240,48,80,9,17,19,23,12,31,21,8,5,13,25
PORTLAND TRAIL BLAZERS,240,40,85,7,23,22,27,12,19,26,9,1,11,15
NEW YORK KNICKS,240,33,80,6,17,18,27,11,23,23,8,2,16,18
TORONTO RAPTORS,240,37,73,4,15,9,15,10,30,22,11,11,18,28
