team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,33,83,10,40,9,14,11,35,22,2,2,15,19
CHICAGO BULLS,240,39,81,12,29,18,25,10,36,23,9,3,8,18
PORTLAND TRAIL BLAZERS,240,37,88,7,28,23,25,12,27,14,11,2,9,18
GOLDEN STATE WARRIORS,240,44,80,10,20,13,17,6,36,26,5,9,14,16
NEW ORLEANS PELICANS,240,49,85,18,33,7,13,6,35,32,6,2,18,19
HOUSTON ROCKETS,240,48,88,17,45,17,25,4,32,30,12,7,9,15
TORONTO RAPTORS,240,32,80,7,29,20,26,3,40,18,8,6,13,22
LOS ANGELES CLIPPERS,240,34,92,8,36,20,24,14,43,18,6,7,12,20
MIAMI HEAT,240,37,66,14,27,19,24,2,33,24,8,8,13,22
MEMPHIS GRIZZLIES,240,28,72,8,27,18,27,6,25,17,6,1,14,22
CHARLOTTE HORNETS,240,43,81,13,25,17,24,9,32,22,7,4,12,20
OKLAHOMA CITY THUNDER,240,35,85,9,26,24,25,11,28,16,4,2,14,19
