team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BROOKLYN NETS,240,36,83,5,21,10,13,14,29,24,9,4,19,19
ATLANTA HAWKS,240,37,76,8,22,19,24,6,28,27,15,10,13,17
NEW YORK KNICKS,240,33,84,8,24,12,15,9,31,16,6,7,12,23
CLEVELAND CAVALIERS,240,33,83,7,27,23,32,9,39,21,5,2,11,12
LOS ANGELES CLIPPERS,240,43,88,8,22,14,22,10,31,24,6,4,11,26
GOLDEN STATE WARRIORS,240,39,85,10,26,24,31,9,33,28,6,5,12,22
ORLANDO MAGIC,265,46,91,7,20,15,19,9,29,28,12,6,14,25
HOUSTON ROCKETS,265,42,88,11,34,24,34,16,32,28,8,1,19,20
BOSTON CELTICS,240,35,83,10,27,18,22,15,34,20,7,5,19,22
INDIANA PACERS,240,35,91,8,23,22,29,21,32,18,10,1,14,20
PHILADELPHIA 76ERS,240,34,81,6,28,13,15,12,39,23,4,9,18,23
MILWAUKEE BUCKS,240,35,86,8,23,13,17,8,28,24,6,4,10,19
TORONTO RAPTORS,240,33,79,5,14,32,39,12,33,12,14,3,14,16
OKLAHOMA CITY THUNDER,240,39,82,8,23,12,14,11,30,26,8,10,19,29
SACRAMENTO KINGS,240,40,84,11,24,6,12,7,26,25,9,4,17,22
PHOENIX SUNS,240,45,83,14,23,14,22,9,32,27,14,4,18,11
PORTLAND TRAIL BLAZERS,240,41,77,11,25,15,32,13,35,11,5,7,19,25
UTAH JAZZ,240,33,88,5,24,21,33,16,24,9,12,8,9,22
SAN ANTONIO SPURS,240,37,81,7,22,18,20,9,40,21,5,3,20,21
WASHINGTON WIZARDS,240,42,87,8,23,10,14,4,29,27,11,3,10,19
