team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS PELICANS,240,35,83,9,23,8,11,6,32,20,2,7,10,27
CHARLOTTE BOBCATS,240,31,80,3,15,25,36,14,33,17,5,9,11,16
DENVER NUGGETS,240,35,87,7,15,12,22,12,28,12,5,8,14,23
CHICAGO BULLS,240,42,84,10,17,23,27,11,39,28,8,7,12,22
ATLANTA HAWKS,240,40,88,13,31,14,20,12,29,25,7,4,10,22
DETROIT PISTONS,240,47,87,8,20,13,29,16,30,32,6,5,11,20
BOSTON CELTICS,240,38,97,4,22,12,17,16,31,23,11,1,14,19
LOS ANGELES LAKERS,240,40,83,7,22,14,19,9,37,23,7,7,18,19
LOS ANGELES CLIPPERS,240,31,80,7,24,27,43,13,34,23,6,4,12,15
MEMPHIS GRIZZLIES,240,42,87,5,15,13,15,6,36,27,7,9,11,30
NEW YORK KNICKS,290,45,95,15,34,16,23,7,37,24,6,4,13,21
ORLANDO MAGIC,290,49,99,9,16,22,26,7,42,29,7,3,11,19
DALLAS MAVERICKS,240,48,77,9,23,19,25,8,40,39,9,7,23,24
PHILADELPHIA 76ERS,240,42,94,5,25,23,32,14,20,22,15,0,15,21
SAN ANTONIO SPURS,240,29,83,2,21,25,27,15,32,12,5,0,18,17
PHOENIX SUNS,240,42,82,5,25,17,25,9,34,19,11,6,12,20
UTAH JAZZ,240,37,82,6,13,14,18,9,31,20,8,5,14,18
PORTLAND TRAIL BLAZERS,240,39,91,7,20,17,17,12,33,16,5,9,11,19
CLEVELAND CAVALIERS,240,32,82,6,20,21,29,17,30,21,5,8,14,18
TORONTO RAPTORS,240,40,93,7,21,11,13,12,30,23,8,4,8,23
