team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,38,85,6,17,20,27,13,38,26,5,3,17,18
HOUSTON ROCKETS,240,44,84,16,35,11,16,3,31,30,9,6,11,19
MINNESOTA TIMBERWOLVES,240,46,80,4,17,19,25,8,25,36,6,4,15,21
LOS ANGELES LAKERS,240,40,80,12,26,27,35,7,24,23,9,2,9,24
BOSTON CELTICS,240,40,90,3,19,14,17,12,33,20,9,2,10,24
NEW YORK KNICKS,240,31,82,6,20,21,28,16,34,13,3,4,16,16
TORONTO RAPTORS,240,35,74,9,27,25,32,8,27,15,9,3,12,22
PHOENIX SUNS,240,37,79,12,31,11,15,8,30,23,5,4,16,26
MILWAUKEE BUCKS,240,38,86,5,14,14,24,12,31,23,7,4,13,18
PORTLAND TRAIL BLAZERS,240,39,85,11,31,18,25,10,39,25,6,7,15,23
