team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,36,79,10,26,10,14,8,32,31,8,3,15,18
CHARLOTTE BOBCATS,240,32,75,4,17,23,25,7,34,14,10,9,14,13
INDIANA PACERS,240,30,78,5,14,19,24,9,34,13,8,5,7,20
CHICAGO BULLS,240,35,81,3,11,14,22,12,34,21,4,5,10,22
SACRAMENTO KINGS,240,39,86,8,28,9,17,10,26,24,5,10,14,26
DENVER NUGGETS,240,37,85,4,14,23,32,13,33,25,8,7,15,19
WASHINGTON WIZARDS,240,36,88,7,17,13,16,12,26,20,10,1,12,22
GOLDEN STATE WARRIORS,240,37,75,10,20,17,22,8,34,25,5,4,21,17
BROOKLYN NETS,240,34,74,9,25,18,24,10,23,27,9,2,15,21
LOS ANGELES CLIPPERS,240,37,79,9,26,18,24,12,29,19,11,6,15,23
BOSTON CELTICS,240,38,74,9,20,21,28,7,30,19,5,9,14,21
MEMPHIS GRIZZLIES,240,43,94,4,11,20,24,16,28,26,8,6,8,19
TORONTO RAPTORS,240,34,76,4,23,12,18,11,24,13,6,2,18,20
NEW YORK KNICKS,240,41,79,7,19,21,23,11,33,20,14,3,11,20
