team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,44,87,9,31,10,12,7,33,22,9,9,12,21
DENVER NUGGETS,240,41,90,13,34,20,28,15,32,25,5,4,13,14
MIAMI HEAT,265,44,98,12,31,20,31,9,41,24,10,8,17,26
DETROIT PISTONS,265,43,105,11,35,18,28,21,39,27,8,3,19,30
MEMPHIS GRIZZLIES,240,38,83,9,27,16,21,4,26,31,8,8,10,19
GOLDEN STATE WARRIORS,240,41,81,13,24,22,23,8,38,29,4,4,13,25
HOUSTON ROCKETS,240,34,76,15,47,15,16,5,34,23,9,6,16,24
INDIANA PACERS,240,33,75,8,28,20,30,7,32,17,8,3,15,15
MINNESOTA TIMBERWOLVES,240,40,85,5,21,24,30,8,30,20,9,8,11,23
LOS ANGELES CLIPPERS,240,43,88,14,31,20,22,13,30,30,5,4,12,27
CHICAGO BULLS,290,43,95,8,30,22,30,11,37,15,9,9,19,22
NEW YORK KNICKS,290,41,106,7,26,26,29,21,41,20,7,6,17,27
NEW ORLEANS PELICANS,240,41,84,9,29,25,30,11,34,27,8,5,20,26
OKLAHOMA CITY THUNDER,240,45,93,10,27,22,31,9,32,26,15,3,12,23
CLEVELAND CAVALIERS,240,41,80,10,23,8,12,8,34,20,8,2,18,17
ORLANDO MAGIC,240,39,87,11,34,13,15,10,30,22,11,5,15,16
TORONTO RAPTORS,240,49,86,13,33,13,14,7,36,21,9,3,14,28
UTAH JAZZ,240,38,86,8,31,27,41,12,28,29,10,4,12,19
