team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,40,88,10,37,15,18,9,39,27,9,6,15,17
BOSTON CELTICS,240,36,91,17,40,21,24,14,35,25,8,2,12,18
MILWAUKEE BUCKS,240,47,94,11,34,26,30,6,34,28,15,7,14,26
BROOKLYN NETS,240,39,94,16,44,27,34,16,39,19,6,5,23,26
PHILADELPHIA 76ERS,240,36,93,6,33,24,32,12,43,20,2,9,12,22
DALLAS MAVERICKS,240,46,97,12,32,18,27,10,44,29,5,3,6,22
DETROIT PISTONS,240,38,88,12,33,14,19,16,25,21,7,5,15,24
INDIANA PACERS,240,42,77,10,22,17,22,7,35,27,9,8,17,20
PORTLAND TRAIL BLAZERS,240,50,91,15,30,17,24,15,35,31,6,9,14,17
MINNESOTA TIMBERWOLVES,240,47,96,11,29,17,19,10,27,29,8,3,9,19
CHICAGO BULLS,240,42,94,4,17,17,23,12,32,20,9,2,6,18
NEW YORK KNICKS,240,37,74,18,38,21,25,6,38,24,2,9,16,18
CLEVELAND CAVALIERS,240,45,99,8,22,15,22,18,30,17,5,3,9,24
PHOENIX SUNS,240,46,84,13,37,17,20,5,35,28,1,11,13,22
ORLANDO MAGIC,240,43,93,12,33,11,15,11,35,32,7,8,13,21
TORONTO RAPTORS,240,42,84,19,37,18,22,6,33,31,9,8,14,20
CHARLOTTE HORNETS,240,36,90,7,30,23,29,10,34,15,12,2,11,20
UTAH JAZZ,240,38,79,15,35,20,26,5,42,30,7,3,17,25
