team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MINNESOTA TIMBERWOLVES,240,40,91,8,27,16,20,15,27,26,4,1,8,21
BOSTON CELTICS,240,43,79,13,33,18,21,5,32,34,2,5,10,16
MEMPHIS GRIZZLIES,240,36,85,11,31,15,18,14,38,26,2,3,11,19
CHICAGO BULLS,240,34,91,11,28,12,15,14,31,22,6,6,5,19
UTAH JAZZ,240,36,77,13,28,12,16,6,37,28,6,5,15,15
DETROIT PISTONS,240,36,86,3,13,8,12,8,31,14,6,4,7,18
LOS ANGELES LAKERS,240,42,91,3,25,13,18,9,29,16,10,0,22,25
HOUSTON ROCKETS,240,50,91,18,43,21,32,13,37,37,13,4,19,21
CHARLOTTE HORNETS,240,32,80,3,23,10,13,3,27,15,9,4,10,13
INDIANA PACERS,240,39,73,12,28,8,9,3,39,26,8,6,14,15
MILWAUKEE BUCKS,240,34,76,10,29,19,25,4,32,22,8,2,11,25
LOS ANGELES CLIPPERS,240,35,75,5,24,21,29,6,36,23,3,4,15,20
NEW ORLEANS PELICANS,240,42,88,9,22,19,28,8,30,21,9,5,13,13
MIAMI HEAT,240,44,87,16,35,16,19,12,33,23,9,3,15,22
SACRAMENTO KINGS,240,38,79,6,14,25,34,8,40,22,8,11,18,18
PHOENIX SUNS,240,43,107,6,25,9,14,16,31,24,9,11,13,25
PORTLAND TRAIL BLAZERS,240,38,80,9,22,25,28,8,31,21,10,1,11,16
SAN ANTONIO SPURS,240,42,88,11,26,11,15,10,31,28,7,5,14,20
DALLAS MAVERICKS,240,40,79,14,32,18,25,5,35,24,5,1,10,22
WASHINGTON WIZARDS,240,40,82,12,30,15,21,5,37,30,4,1,12,23
