team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,41,77,13,28,15,25,7,36,28,11,4,14,16
CHICAGO BULLS,240,36,87,12,34,12,15,10,31,25,8,2,16,18
DETROIT PISTONS,240,40,95,14,36,10,13,7,36,31,5,6,6,23
CLEVELAND CAVALIERS,240,42,83,15,35,22,26,4,41,27,2,3,10,14
PHOENIX SUNS,240,36,85,8,33,22,26,7,36,17,7,2,12,29
HOUSTON ROCKETS,240,32,72,11,37,38,49,5,38,17,8,2,12,21
LOS ANGELES CLIPPERS,240,45,96,9,28,13,18,11,39,29,7,4,12,19
NEW ORLEANS PELICANS,240,38,85,9,35,18,25,7,40,23,9,6,15,20
PHILADELPHIA 76ERS,240,38,76,11,29,25,31,12,28,19,7,5,14,26
OKLAHOMA CITY THUNDER,240,45,92,10,33,22,30,17,24,21,7,3,10,25
SACRAMENTO KINGS,240,35,82,18,34,10,11,6,28,21,5,3,9,20
SAN ANTONIO SPURS,240,45,90,11,25,12,17,13,39,33,4,2,7,13
LOS ANGELES LAKERS,240,40,91,8,25,23,33,13,31,22,9,4,14,21
TORONTO RAPTORS,240,46,92,12,31,19,25,12,41,23,4,4,14,23
