team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,240,38,88,12,22,20,25,14,32,24,3,2,15,18
ATLANTA HAWKS,240,49,92,12,27,12,19,10,35,33,7,9,6,25
HOUSTON ROCKETS,240,41,77,16,30,8,12,7,30,25,5,4,16,22
BROOKLYN NETS,240,40,91,10,30,6,11,14,27,24,9,5,13,19
CHICAGO BULLS,240,42,83,5,14,16,20,10,36,37,6,7,6,26
CHARLOTTE BOBCATS,240,25,75,4,16,21,35,15,30,13,2,6,12,17
SAN ANTONIO SPURS,265,37,95,4,22,23,32,10,40,17,7,7,9,22
GOLDEN STATE WARRIORS,265,39,94,5,21,24,30,9,48,25,6,5,12,23
DETROIT PISTONS,240,29,82,3,19,21,37,15,26,15,8,5,16,26
INDIANA PACERS,240,41,73,10,14,22,33,4,43,29,10,6,14,25
PORTLAND TRAIL BLAZERS,240,46,94,8,20,7,12,7,35,25,9,2,14,28
LOS ANGELES LAKERS,240,40,85,6,18,25,34,12,35,18,8,5,16,14
ORLANDO MAGIC,240,35,84,5,15,7,9,11,31,19,6,8,12,26
MEMPHIS GRIZZLIES,240,34,76,3,16,17,29,14,38,24,8,6,14,15
DALLAS MAVERICKS,240,40,84,8,20,16,19,13,31,26,9,17,12,18
NEW ORLEANS HORNETS,240,37,91,5,17,21,24,14,31,25,8,4,12,20
MINNESOTA TIMBERWOLVES,240,41,85,6,17,23,29,9,23,26,11,5,10,23
OKLAHOMA CITY THUNDER,240,48,83,9,14,22,22,8,33,28,7,7,17,26
BOSTON CELTICS,240,44,79,10,22,15,23,9,36,19,8,6,12,20
PHOENIX SUNS,240,35,84,4,19,14,23,12,28,26,8,3,13,19
NEW YORK KNICKS,240,35,75,10,28,18,23,10,32,19,5,8,16,28
TORONTO RAPTORS,240,35,80,7,18,23,28,6,25,18,7,3,9,22
DENVER NUGGETS,240,39,81,4,22,31,37,8,28,27,11,5,11,24
WASHINGTON WIZARDS,240,42,88,11,24,24,33,18,31,27,7,8,18,26
