team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,44,88,8,20,19,28,10,36,27,13,1,14,12
ATLANTA HAWKS,240,41,87,16,36,13,13,8,34,27,7,4,21,23
NEW YORK KNICKS,240,36,82,10,26,16,18,8,36,20,6,6,16,17
BROOKLYN NETS,240,42,86,8,17,17,20,7,35,26,14,6,7,17
TORONTO RAPTORS,240,38,88,5,18,25,34,11,34,22,7,7,8,19
CHICAGO BULLS,240,48,93,7,16,13,20,11,38,32,4,6,9,27
SAN ANTONIO SPURS,240,48,88,6,12,17,18,13,26,30,6,9,10,20
LOS ANGELES LAKERS,240,40,81,10,22,23,26,12,24,20,5,4,15,17
MINNESOTA TIMBERWOLVES,240,31,75,11,26,31,31,11,31,25,7,6,20,25
MEMPHIS GRIZZLIES,240,40,82,7,21,22,28,11,31,17,13,5,14,24
CHARLOTTE HORNETS,240,37,86,9,31,15,18,8,29,13,13,6,17,16
MILWAUKEE BUCKS,240,36,81,7,19,16,21,12,35,22,7,11,22,17
PHILADELPHIA 76ERS,240,40,76,12,27,22,26,3,29,20,11,4,19,27
NEW ORLEANS PELICANS,240,41,81,7,17,32,40,11,31,22,12,4,16,22
INDIANA PACERS,240,39,88,9,22,14,22,10,35,27,8,8,11,14
OKLAHOMA CITY THUNDER,240,42,96,5,26,9,10,9,39,28,6,4,13,21
DALLAS MAVERICKS,265,37,89,19,41,11,18,6,39,23,8,6,18,12
ORLANDO MAGIC,265,41,102,13,35,15,17,14,49,25,10,4,12,20
HOUSTON ROCKETS,240,37,78,7,24,35,56,13,38,20,16,4,20,32
PHOENIX SUNS,240,30,82,11,35,29,35,9,31,23,7,6,20,33
GOLDEN STATE WARRIORS,240,36,92,12,34,21,28,14,33,25,7,4,20,17
PORTLAND TRAIL BLAZERS,240,52,97,17,30,16,23,8,40,28,12,4,13,21
DENVER NUGGETS,240,42,90,8,24,18,26,9,35,26,12,5,18,26
SACRAMENTO KINGS,240,41,83,10,21,24,31,7,38,16,12,8,22,24
BOSTON CELTICS,240,30,81,7,25,26,36,8,26,18,8,3,7,31
UTAH JAZZ,240,37,68,10,23,27,44,8,43,22,4,8,15,26
DETROIT PISTONS,240,35,82,7,23,9,17,6,35,13,2,3,12,20
WASHINGTON WIZARDS,240,36,78,7,22,19,26,8,39,26,5,5,9,20
