team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS PELICANS,240,37,85,7,24,12,19,9,23,23,10,8,13,23
DENVER NUGGETS,240,37,85,7,24,21,28,15,36,23,7,7,16,24
PORTLAND TRAIL BLAZERS,265,41,99,7,26,22,26,15,32,24,9,3,10,21
DETROIT PISTONS,265,44,94,3,15,18,27,18,35,19,5,5,14,22
MINNESOTA TIMBERWOLVES,240,35,79,12,26,19,25,10,34,22,7,5,9,17
MEMPHIS GRIZZLIES,240,37,83,5,15,14,20,13,34,17,5,2,9,20
ORLANDO MAGIC,240,37,82,7,24,17,26,9,36,19,7,2,14,18
OKLAHOMA CITY THUNDER,240,39,87,5,19,18,20,11,34,23,10,7,13,19
GOLDEN STATE WARRIORS,240,34,80,11,22,23,33,11,39,19,6,4,20,25
PHOENIX SUNS,240,35,79,13,27,23,34,5,40,17,13,5,12,24
HOUSTON ROCKETS,240,31,75,7,27,22,38,11,31,15,6,5,17,26
SACRAMENTO KINGS,240,39,81,3,13,25,30,7,36,17,8,6,15,25
