team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,40,80,14,32,19,21,4,44,31,8,1,16,23
ATLANTA HAWKS,240,35,92,11,48,16,23,9,36,27,5,4,13,21
MIAMI HEAT,240,43,87,13,28,7,12,8,39,28,5,6,14,17
CHARLOTTE HORNETS,240,41,90,7,27,16,21,8,35,22,9,8,7,12
OKLAHOMA CITY THUNDER,240,58,100,14,30,18,28,16,36,37,9,2,13,23
CLEVELAND CAVALIERS,240,46,89,10,37,22,27,3,25,32,7,4,15,18
GOLDEN STATE WARRIORS,240,40,82,17,36,11,15,4,29,31,8,10,19,24
HOUSTON ROCKETS,240,41,87,14,37,20,29,12,34,19,14,3,15,18
TORONTO RAPTORS,240,39,83,12,33,19,21,8,27,23,7,7,13,30
MINNESOTA TIMBERWOLVES,240,38,81,7,16,32,42,15,29,21,4,3,11,20
MEMPHIS GRIZZLIES,240,37,82,15,35,15,16,10,34,22,2,1,14,29
NEW ORLEANS PELICANS,240,39,78,7,27,26,32,6,35,23,6,5,10,15
MILWAUKEE BUCKS,240,33,82,10,32,18,22,8,27,20,10,3,17,20
PHILADELPHIA 76ERS,240,45,85,10,25,16,19,11,34,32,9,4,16,18
DALLAS MAVERICKS,240,38,83,10,25,22,28,11,26,19,9,5,9,21
PORTLAND TRAIL BLAZERS,240,45,86,18,36,9,10,9,31,19,3,3,14,23
LOS ANGELES CLIPPERS,240,36,82,11,36,30,38,7,27,18,17,2,14,24
UTAH JAZZ,240,45,82,11,28,24,32,11,45,21,9,3,20,29
