team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,33,72,4,16,24,31,7,40,18,3,7,17,14
ATLANTA HAWKS,240,36,93,5,20,10,12,12,26,23,8,3,8,26
DALLAS MAVERICKS,240,35,87,7,21,23,25,7,32,17,8,2,11,19
DENVER NUGGETS,240,35,79,11,32,21,30,8,36,24,7,3,18,18
PORTLAND TRAIL BLAZERS,240,37,86,10,21,29,35,13,34,27,8,9,15,22
GOLDEN STATE WARRIORS,240,36,77,7,17,22,30,5,36,20,4,4,19,31
MINNESOTA TIMBERWOLVES,240,40,100,8,26,13,17,18,26,17,13,5,10,13
HOUSTON ROCKETS,240,41,79,17,31,13,16,11,43,26,6,9,23,16
PHILADELPHIA 76ERS,240,35,102,4,25,24,32,23,31,11,15,6,14,27
INDIANA PACERS,240,35,76,5,18,31,38,8,42,20,5,11,19,21
SACRAMENTO KINGS,240,37,88,5,17,23,30,11,35,26,8,4,10,33
LOS ANGELES CLIPPERS,240,33,68,11,25,26,45,5,34,22,5,5,17,26
ORLANDO MAGIC,240,34,73,10,23,21,29,10,31,19,8,3,16,23
MIAMI HEAT,240,37,78,6,25,21,26,4,29,19,6,3,12,19
CHARLOTTE BOBCATS,240,38,77,5,14,15,27,14,38,18,9,4,14,13
MILWAUKEE BUCKS,240,30,85,5,18,7,9,11,25,21,7,2,15,21
CLEVELAND CAVALIERS,240,39,83,4,13,14,20,10,27,19,9,2,17,21
SAN ANTONIO SPURS,240,46,80,16,24,18,23,6,31,30,9,5,15,17
NEW YORK KNICKS,240,36,82,11,29,6,15,11,29,24,7,3,9,24
WASHINGTON WIZARDS,240,37,76,7,19,17,22,11,34,23,4,4,12,18
