team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,37,89,10,34,18,25,13,37,23,10,3,9,18
CHICAGO BULLS,240,37,89,9,25,13,19,12,40,29,5,5,14,19
SACRAMENTO KINGS,240,46,98,10,26,11,13,13,34,35,12,7,13,27
HOUSTON ROCKETS,240,36,78,16,34,32,43,13,30,25,9,5,17,18
ORLANDO MAGIC,240,40,90,6,20,15,18,15,36,22,8,6,13,21
LOS ANGELES CLIPPERS,240,37,82,12,31,17,25,10,35,25,5,2,14,15
CLEVELAND CAVALIERS,240,31,85,6,28,16,24,11,25,14,8,1,14,26
MIAMI HEAT,240,37,68,7,16,18,29,3,38,21,5,9,15,25
NEW YORK KNICKS,240,32,76,6,25,21,28,6,31,22,4,4,15,24
MILWAUKEE BUCKS,240,44,89,2,4,16,24,13,36,25,5,6,13,22
PORTLAND TRAIL BLAZERS,240,39,77,10,20,21,30,8,32,23,7,3,14,21
MINNESOTA TIMBERWOLVES,240,38,83,5,15,22,26,13,32,24,3,4,14,24
DENVER NUGGETS,240,37,81,11,31,23,38,13,34,25,8,4,17,21
PHILADELPHIA 76ERS,240,37,74,15,31,16,26,7,33,22,11,8,20,28
BOSTON CELTICS,240,39,86,12,29,15,22,11,28,22,9,3,14,22
SAN ANTONIO SPURS,240,44,83,5,17,15,22,11,36,26,3,3,14,22
GOLDEN STATE WARRIORS,240,35,73,16,30,26,36,8,35,22,2,5,12,24
TORONTO RAPTORS,240,40,91,8,20,21,26,11,27,21,9,3,6,27
INDIANA PACERS,265,40,93,12,29,27,34,12,32,17,10,2,15,34
UTAH JAZZ,265,43,92,8,23,28,37,19,35,21,7,3,15,30
