team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,35,84,10,29,15,22,13,31,21,5,4,14,19
CLEVELAND CAVALIERS,240,36,76,6,14,19,24,5,37,21,8,2,12,17
NEW JERSEY NETS,240,39,85,7,23,16,24,12,33,23,6,9,14,20
MEMPHIS GRIZZLIES,240,41,87,4,12,21,28,16,36,16,10,5,11,18
DALLAS MAVERICKS,240,48,96,7,21,22,26,9,30,29,11,3,8,24
MINNESOTA TIMBERWOLVES,240,42,89,4,22,24,33,16,39,26,6,2,25,20
GOLDEN STATE WARRIORS,240,50,85,13,25,18,21,4,19,26,9,3,13,23
NEW ORLEANS HORNETS,240,54,92,10,22,17,24,15,29,38,8,1,16,18
ATLANTA HAWKS,240,37,87,3,17,21,27,13,30,15,7,4,10,17
NEW YORK KNICKS,240,39,77,10,15,11,13,4,34,20,2,2,16,23
