team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,39,89,10,38,7,9,11,34,22,3,2,14,20
BROOKLYN NETS,240,41,89,8,22,14,19,10,36,28,10,5,9,16
NEW ORLEANS PELICANS,240,35,85,4,16,10,14,9,38,15,7,0,16,16
INDIANA PACERS,240,36,79,7,20,13,15,3,41,26,10,6,13,12
PORTLAND TRAIL BLAZERS,240,32,80,6,24,24,32,9,32,18,10,5,15,25
LOS ANGELES CLIPPERS,240,37,82,4,19,18,28,11,36,21,9,5,16,29
CHICAGO BULLS,240,37,89,6,25,14,18,7,27,15,9,2,8,14
NEW YORK KNICKS,240,39,76,13,30,15,16,5,40,19,4,9,17,12
UTAH JAZZ,240,35,73,5,22,16,23,9,27,18,8,3,18,22
OKLAHOMA CITY THUNDER,240,45,83,9,22,14,22,10,29,27,13,4,14,16
