team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,43,87,17,37,18,30,11,43,29,7,8,18,22
ATLANTA HAWKS,240,41,98,13,37,18,26,8,31,27,10,3,10,24
PHOENIX SUNS,240,48,76,13,26,15,21,5,41,35,5,6,14,16
DALLAS MAVERICKS,240,37,97,8,33,15,22,18,22,20,8,1,8,19
CHARLOTTE HORNETS,240,46,99,18,42,9,12,13,42,27,5,7,6,8
INDIANA PACERS,240,40,99,8,31,5,8,13,40,22,3,4,7,16
HOUSTON ROCKETS,240,37,88,16,47,15,16,8,41,19,9,5,18,19
LOS ANGELES LAKERS,240,38,90,10,36,13,15,9,38,22,14,4,17,19
GOLDEN STATE WARRIORS,240,30,86,5,19,14,16,9,30,14,7,3,15,18
UTAH JAZZ,240,48,90,13,35,10,13,12,42,25,10,6,15,20
BOSTON CELTICS,240,33,87,13,33,22,27,13,31,22,14,1,16,18
WASHINGTON WIZARDS,240,41,83,15,30,16,20,10,41,32,8,3,20,24
