team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,38,92,17,33,11,16,13,35,27,14,4,18,19
ATLANTA HAWKS,240,43,85,6,20,17,25,8,38,26,14,5,17,13
NEW YORK KNICKS,240,40,79,10,28,11,17,11,33,15,11,5,14,21
CLEVELAND CAVALIERS,240,34,79,6,22,17,24,16,30,17,7,2,14,16
DENVER NUGGETS,265,41,93,8,24,15,21,13,33,22,14,4,19,18
DALLAS MAVERICKS,265,43,95,11,23,11,19,15,37,29,7,9,19,16
CHARLOTTE BOBCATS,240,35,78,9,24,14,17,9,24,18,10,5,22,17
DETROIT PISTONS,240,43,83,12,18,15,20,15,30,31,10,3,22,20
MEMPHIS GRIZZLIES,240,29,83,5,17,19,28,12,32,18,10,8,6,22
HOUSTON ROCKETS,240,23,74,11,32,21,28,15,36,18,4,7,20,26
BROOKLYN NETS,240,42,82,12,25,21,26,12,27,24,8,6,14,24
INDIANA PACERS,240,40,80,8,19,21,26,12,23,25,9,7,16,24
GOLDEN STATE WARRIORS,240,46,97,11,26,13,16,15,29,25,7,4,8,33
LOS ANGELES LAKERS,240,34,66,12,25,38,50,3,33,22,2,2,12,17
BOSTON CELTICS,240,41,85,6,23,13,13,9,25,15,9,1,13,18
MIAMI HEAT,240,39,71,12,23,19,28,5,32,28,6,5,14,14
LOS ANGELES CLIPPERS,240,35,78,7,26,19,28,10,31,28,6,5,12,24
NEW ORLEANS HORNETS,240,35,83,6,19,17,32,19,29,21,3,1,12,23
OKLAHOMA CITY THUNDER,240,40,77,9,22,17,21,7,33,16,8,9,13,17
PORTLAND TRAIL BLAZERS,240,36,88,6,20,12,18,10,26,20,4,1,11,15
SACRAMENTO KINGS,240,39,89,11,20,12,15,9,25,26,13,4,13,16
SAN ANTONIO SPURS,240,42,77,6,17,18,21,4,37,28,7,12,16,14
CHICAGO BULLS,240,34,77,9,18,11,14,10,29,22,6,1,16,24
TORONTO RAPTORS,240,34,72,2,8,27,33,11,27,22,10,7,13,13
MINNESOTA TIMBERWOLVES,240,36,78,8,22,20,21,9,22,21,10,3,10,18
UTAH JAZZ,240,42,72,8,13,15,17,6,30,23,8,4,18,19
PHILADELPHIA 76ERS,240,40,93,7,22,10,11,11,36,29,11,3,11,13
WASHINGTON WIZARDS,240,36,87,1,13,13,21,13,34,21,7,7,17,13
