team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,33,87,5,24,4,7,7,31,24,9,5,16,14
ATLANTA HAWKS,240,40,85,15,30,9,10,9,41,27,11,6,15,13
MILWAUKEE BUCKS,240,45,89,6,14,13,21,15,26,27,13,3,9,12
BROOKLYN NETS,240,39,70,12,27,10,13,3,28,25,3,6,20,18
CLEVELAND CAVALIERS,240,41,84,18,37,14,20,9,40,23,3,4,8,19
LOS ANGELES CLIPPERS,240,32,79,10,32,16,19,5,29,23,5,4,10,23
NEW YORK KNICKS,240,33,75,5,21,19,27,5,40,19,5,6,10,16
LOS ANGELES LAKERS,240,34,85,3,16,16,21,10,35,14,6,2,9,20
UTAH JAZZ,240,39,82,12,28,18,22,11,36,26,8,3,16,22
SACRAMENTO KINGS,240,38,81,9,21,14,21,8,28,25,8,5,10,20
