team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,33,91,6,27,20,27,13,29,14,5,2,11,22
CHARLOTTE HORNETS,240,45,93,13,27,23,27,15,43,27,8,6,12,21
ORLANDO MAGIC,240,41,91,9,30,17,20,18,27,29,11,4,16,29
DALLAS MAVERICKS,240,43,77,9,19,26,31,6,30,27,7,4,15,19
ATLANTA HAWKS,265,37,80,12,33,19,24,7,35,25,9,5,17,17
GOLDEN STATE WARRIORS,265,41,103,12,36,15,17,18,33,28,11,3,11,22
BROOKLYN NETS,240,39,89,5,18,18,27,11,33,28,8,4,7,19
LOS ANGELES LAKERS,240,41,83,11,26,14,21,8,38,22,5,4,13,22
CHICAGO BULLS,240,41,90,11,23,18,26,8,21,20,10,2,9,22
MIAMI HEAT,240,52,77,6,12,19,25,4,34,28,5,11,15,23
PORTLAND TRAIL BLAZERS,240,37,88,12,30,18,20,9,46,17,5,7,7,18
NEW YORK KNICKS,240,33,88,6,21,13,18,8,38,11,4,4,8,17
