team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,45,98,15,38,6,8,12,39,26,13,6,13,22
BROOKLYN NETS,240,34,86,10,31,14,22,9,36,18,7,7,19,12
SAN ANTONIO SPURS,240,44,86,13,31,18,20,8,26,28,9,8,9,18
CHARLOTTE HORNETS,240,45,89,11,20,13,18,12,32,30,3,3,15,16
PORTLAND TRAIL BLAZERS,240,47,90,13,29,18,19,9,29,27,6,6,9,23
CLEVELAND CAVALIERS,240,48,90,21,36,20,27,9,32,30,6,3,10,15
LOS ANGELES CLIPPERS,240,43,85,15,32,23,31,6,37,26,11,4,9,17
DALLAS MAVERICKS,240,38,84,11,24,17,18,10,34,23,7,3,16,24
MIAMI HEAT,240,27,75,7,26,23,30,7,30,19,5,4,14,22
DETROIT PISTONS,240,40,81,6,19,21,25,10,39,22,8,7,13,19
LOS ANGELES LAKERS,240,40,93,8,20,18,22,7,30,22,5,1,11,25
GOLDEN STATE WARRIORS,240,53,86,19,36,24,35,6,42,47,7,5,10,20
TORONTO RAPTORS,240,43,88,12,23,17,21,15,23,28,14,7,14,15
HOUSTON ROCKETS,240,38,78,14,42,12,12,11,28,29,6,7,26,22
ATLANTA HAWKS,240,36,85,5,20,19,22,17,39,17,11,7,21,18
INDIANA PACERS,240,34,84,7,27,10,14,7,30,16,15,5,18,20
MINNESOTA TIMBERWOLVES,240,33,86,3,17,27,33,8,33,23,12,3,17,19
NEW ORLEANS PELICANS,240,45,83,9,24,18,23,4,41,27,10,6,17,21
PHOENIX SUNS,240,33,73,9,22,17,22,6,38,15,6,7,17,20
ORLANDO MAGIC,240,33,91,7,25,14,23,11,33,17,9,8,11,19
MEMPHIS GRIZZLIES,290,38,99,10,29,18,24,9,37,24,13,9,15,28
PHILADELPHIA 76ERS,290,35,93,12,36,17,23,8,48,24,9,10,26,32
OKLAHOMA CITY THUNDER,240,32,76,7,25,30,38,5,33,18,7,7,9,21
SACRAMENTO KINGS,240,44,94,12,28,16,17,11,35,26,4,1,11,23
DENVER NUGGETS,240,28,88,9,27,18,31,14,35,14,5,5,10,22
UTAH JAZZ,240,39,79,8,26,22,31,4,47,19,4,3,14,25
