team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,44,88,4,9,6,9,9,28,25,9,2,7,25
ATLANTA HAWKS,240,32,74,5,15,18,27,13,34,20,2,7,15,11
DALLAS MAVERICKS,240,32,67,6,13,18,27,4,35,22,6,8,21,16
CLEVELAND CAVALIERS,240,37,93,6,23,11,15,17,29,27,12,3,9,18
NEW ORLEANS HORNETS,240,34,72,4,12,15,18,11,27,19,6,4,15,19
DETROIT PISTONS,240,35,78,2,10,17,23,15,27,19,7,2,13,14
ORLANDO MAGIC,240,29,72,9,25,18,23,8,35,21,7,7,24,17
INDIANA PACERS,240,29,85,4,22,19,21,15,30,12,11,9,14,23
CHICAGO BULLS,240,48,90,14,30,3,4,11,42,31,6,4,13,20
MILWAUKEE BUCKS,240,37,93,1,12,15,19,13,26,15,6,5,8,8
HOUSTON ROCKETS,240,39,91,2,10,11,14,10,27,24,8,8,10,20
MINNESOTA TIMBERWOLVES,240,37,82,6,20,20,23,14,34,21,7,2,16,15
NEW JERSEY NETS,240,30,72,10,26,22,26,9,30,18,8,5,13,26
NEW YORK KNICKS,240,37,83,2,14,23,26,15,33,20,5,5,14,21
CHARLOTTE BOBCATS,240,33,75,9,19,14,19,11,37,15,4,5,14,23
PHOENIX SUNS,240,34,85,10,22,17,24,13,34,21,5,5,7,14
DENVER NUGGETS,240,35,79,5,22,22,24,12,30,17,8,3,17,17
PORTLAND TRAIL BLAZERS,240,46,86,15,33,10,12,10,31,30,11,5,14,20
GOLDEN STATE WARRIORS,265,39,90,16,29,12,13,10,26,25,10,9,16,21
SACRAMENTO KINGS,265,43,98,10,22,18,21,20,35,21,10,4,18,13
OKLAHOMA CITY THUNDER,240,36,77,7,21,17,28,7,36,18,6,12,13,25
SAN ANTONIO SPURS,240,37,88,12,23,21,25,11,34,21,4,7,10,22
LOS ANGELES LAKERS,240,29,75,4,14,25,30,16,26,12,3,4,13,17
UTAH JAZZ,240,39,87,4,12,14,20,18,32,25,6,6,10,23
LOS ANGELES CLIPPERS,240,45,83,11,23,6,17,17,36,32,8,6,23,21
WASHINGTON WIZARDS,240,30,80,7,18,14,23,13,19,17,9,6,13,18
