team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,41,86,11,25,24,34,11,33,24,4,6,17,20
CLEVELAND CAVALIERS,240,42,96,10,36,21,23,15,32,27,6,6,13,29
UTAH JAZZ,240,38,88,13,34,21,24,8,25,22,7,3,13,18
HOUSTON ROCKETS,240,48,81,23,39,18,21,5,37,26,9,7,20,24
MIAMI HEAT,240,37,84,14,36,16,19,10,27,23,12,6,16,26
LOS ANGELES CLIPPERS,240,34,87,9,31,24,30,18,32,16,11,4,15,22
MEMPHIS GRIZZLIES,240,40,87,11,37,11,14,6,33,23,6,7,12,22
LOS ANGELES LAKERS,240,40,85,9,27,18,23,8,38,25,5,4,16,16
CHARLOTTE HORNETS,240,37,89,9,28,11,21,10,30,24,8,3,11,24
MINNESOTA TIMBERWOLVES,240,38,83,10,24,26,30,12,42,20,4,4,16,19
INDIANA PACERS,240,37,79,12,25,15,17,4,30,24,6,2,12,17
NEW YORK KNICKS,240,44,88,6,23,14,19,12,34,24,8,7,12,21
BOSTON CELTICS,240,39,89,11,33,15,20,9,45,26,10,1,13,21
ORLANDO MAGIC,240,33,91,6,29,16,18,10,35,18,4,4,13,19
OKLAHOMA CITY THUNDER,240,40,89,11,33,8,15,6,26,17,11,2,11,27
PORTLAND TRAIL BLAZERS,240,37,74,7,20,22,28,7,37,20,6,7,21,20
PHOENIX SUNS,240,37,81,8,23,13,22,11,34,23,5,4,18,16
SAN ANTONIO SPURS,240,44,88,11,22,13,18,8,35,21,9,4,9,19
WASHINGTON WIZARDS,240,40,85,11,23,16,23,11,35,19,9,3,17,26
TORONTO RAPTORS,240,37,80,5,24,17,27,9,27,17,7,8,13,24
