team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,240,41,92,1,9,15,22,17,30,18,6,3,7,17
ATLANTA HAWKS,240,39,83,5,20,17,20,8,30,25,3,10,10,21
ORLANDO MAGIC,240,34,74,11,27,27,36,13,21,19,3,2,13,21
BOSTON CELTICS,240,42,70,3,10,22,26,6,24,25,10,6,11,24
DALLAS MAVERICKS,240,34,73,9,25,12,17,10,21,28,3,2,15,20
DETROIT PISTONS,240,42,73,4,12,15,19,9,24,24,6,2,10,16
NEW JERSEY NETS,240,39,80,3,14,19,24,11,27,28,3,3,13,24
GOLDEN STATE WARRIORS,240,41,83,6,18,21,28,11,24,25,5,10,6,21
MILWAUKEE BUCKS,240,37,84,5,15,5,11,7,37,20,3,7,9,20
HOUSTON ROCKETS,240,35,95,1,11,22,28,17,36,22,6,3,5,12
INDIANA PACERS,240,34,74,11,25,28,31,7,27,24,10,6,14,24
LOS ANGELES CLIPPERS,240,44,81,7,16,19,26,7,29,29,5,3,16,21
OKLAHOMA CITY THUNDER,240,37,87,2,22,18,22,11,29,21,7,5,9,23
LOS ANGELES LAKERS,240,38,76,7,14,18,26,11,30,24,4,5,15,18
CHICAGO BULLS,240,36,74,11,23,13,19,7,29,24,4,9,10,27
MEMPHIS GRIZZLIES,240,29,77,1,7,25,35,16,27,14,2,2,12,20
TORONTO RAPTORS,240,33,74,2,13,13,20,12,30,22,5,6,16,24
NEW ORLEANS HORNETS,240,34,87,2,12,15,19,19,28,20,8,5,10,19
PHOENIX SUNS,240,45,91,11,21,28,31,14,34,26,4,2,13,19
NEW YORK KNICKS,240,45,92,11,31,20,25,10,28,25,6,6,11,24
CHARLOTTE BOBCATS,265,34,95,7,30,17,23,18,41,24,6,4,15,20
PHILADELPHIA 76ERS,265,36,93,6,14,18,25,11,45,22,10,7,10,18
MINNESOTA TIMBERWOLVES,240,38,88,3,15,23,34,21,26,19,6,5,15,27
PORTLAND TRAIL BLAZERS,240,38,84,6,18,31,36,14,28,19,9,7,12,23
UTAH JAZZ,240,36,80,14,27,15,22,11,22,26,9,2,13,26
WASHINGTON WIZARDS,240,38,71,6,14,26,31,11,33,27,7,7,19,19
