team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,30,79,4,17,16,19,9,26,22,7,7,13,18
CHICAGO BULLS,240,43,84,6,17,19,22,12,39,28,8,5,12,16
ATLANTA HAWKS,240,37,86,15,30,11,14,7,29,32,6,4,10,17
CHARLOTTE HORNETS,240,42,80,12,26,19,22,7,35,28,4,6,8,16
GOLDEN STATE WARRIORS,240,42,82,12,25,12,14,7,38,27,7,8,22,23
MILWAUKEE BUCKS,240,33,87,2,15,27,32,15,27,24,14,5,15,20
DENVER NUGGETS,240,43,92,9,24,19,22,11,28,24,12,1,11,20
PORTLAND TRAIL BLAZERS,240,48,85,8,18,16,18,8,37,29,8,5,16,18
OKLAHOMA CITY THUNDER,240,31,73,6,16,21,32,10,38,14,5,4,23,29
UTAH JAZZ,240,32,84,6,29,24,35,16,26,12,14,8,11,29
