team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,45,89,16,37,8,8,6,36,39,7,3,11,17
CLEVELAND CAVALIERS,240,39,81,9,36,13,17,3,35,23,5,3,13,10
SAN ANTONIO SPURS,240,40,96,9,28,13,22,16,42,26,6,5,6,11
DALLAS MAVERICKS,240,38,88,8,26,5,8,6,38,26,1,8,9,17
NEW ORLEANS PELICANS,240,47,99,3,23,9,13,10,23,19,11,3,11,19
DENVER NUGGETS,240,43,78,13,32,23,32,11,39,31,9,4,21,15
DETROIT PISTONS,240,46,108,9,26,13,16,18,37,27,5,1,6,17
HOUSTON ROCKETS,240,36,87,16,51,21,28,9,40,25,3,6,11,15
SACRAMENTO KINGS,240,38,75,8,20,10,13,10,30,27,5,6,23,19
LOS ANGELES LAKERS,240,38,86,4,24,18,25,16,25,20,12,1,14,15
NEW YORK KNICKS,240,38,88,6,28,6,13,15,26,20,8,4,6,16
MEMPHIS GRIZZLIES,240,38,75,15,27,10,12,7,31,20,3,9,12,14
OKLAHOMA CITY THUNDER,240,34,92,7,30,24,33,22,26,13,1,3,9,26
PHOENIX SUNS,240,43,83,8,18,26,31,12,33,16,6,6,7,26
MIAMI HEAT,240,33,83,8,23,20,29,14,30,16,10,5,19,21
TORONTO RAPTORS,240,35,85,9,20,17,24,12,32,14,10,4,15,24
MINNESOTA TIMBERWOLVES,240,39,79,7,16,28,28,9,25,22,11,1,12,25
UTAH JAZZ,240,45,75,14,25,16,22,6,27,29,8,7,14,21
