team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,36,73,6,14,19,25,9,37,23,5,11,17,20
CHICAGO BULLS,240,32,88,2,11,15,21,18,24,18,6,6,10,18
MEMPHIS GRIZZLIES,240,32,84,3,8,16,26,14,27,19,6,5,7,15
DALLAS MAVERICKS,240,39,80,11,17,15,21,11,37,26,6,5,9,22
UTAH JAZZ,240,36,71,5,10,13,18,9,23,21,12,3,16,22
DETROIT PISTONS,240,34,65,6,16,13,21,7,25,21,9,6,17,22
CHARLOTTE BOBCATS,240,36,78,3,7,13,16,9,29,20,5,7,14,20
INDIANA PACERS,240,38,89,11,28,9,12,17,31,24,11,6,14,21
ORLANDO MAGIC,240,39,81,11,25,15,19,10,31,28,6,1,13,12
LOS ANGELES CLIPPERS,240,43,88,9,22,6,6,9,26,32,8,6,9,15
HOUSTON ROCKETS,240,37,84,8,32,18,22,9,33,21,6,0,16,18
PHILADELPHIA 76ERS,240,43,87,6,18,15,19,8,35,26,8,5,11,18
MIAMI HEAT,240,45,80,17,37,21,24,10,26,35,11,11,10,19
SACRAMENTO KINGS,240,38,87,9,18,14,19,16,24,23,4,2,17,19
ATLANTA HAWKS,240,30,78,7,24,16,25,6,32,23,8,4,16,20
WASHINGTON WIZARDS,240,36,79,2,11,19,27,12,39,17,9,4,17,27
