team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
GOLDEN STATE WARRIORS,240,41,90,11,37,18,22,10,43,20,3,6,15,24
CHARLOTTE BOBCATS,240,43,94,6,12,23,29,7,39,22,6,4,7,16
ORLANDO MAGIC,240,30,75,6,22,19,20,3,32,12,7,8,12,15
MEMPHIS GRIZZLIES,240,36,86,10,17,12,17,11,41,23,4,4,14,21
LOS ANGELES CLIPPERS,240,35,82,5,27,19,29,9,40,20,10,4,12,22
PHILADELPHIA 76ERS,240,33,92,3,21,14,19,14,36,26,7,0,16,26
DALLAS MAVERICKS,240,37,95,5,27,18,20,9,30,22,14,4,16,25
SACRAMENTO KINGS,240,38,81,9,25,27,34,11,40,23,10,4,21,23
PORTLAND TRAIL BLAZERS,240,40,85,6,19,19,20,11,33,23,6,6,11,19
UTAH JAZZ,240,36,82,1,7,21,23,11,32,13,6,5,12,15
DENVER NUGGETS,240,30,73,7,21,8,14,12,36,19,10,4,20,16
WASHINGTON WIZARDS,240,32,89,5,24,5,9,16,30,18,10,7,14,16
