team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,29,83,8,24,14,20,16,32,19,2,1,17,17
LOS ANGELES CLIPPERS,240,42,94,8,28,10,15,10,31,32,8,3,5,20
HOUSTON ROCKETS,240,37,75,9,23,21,28,10,24,18,11,4,15,21
MIAMI HEAT,240,40,78,9,22,24,29,7,24,21,9,3,13,21
CHARLOTTE BOBCATS,240,39,68,9,20,14,18,6,33,26,5,8,17,16
MILWAUKEE BUCKS,240,37,89,7,18,11,16,15,22,24,10,2,9,17
SACRAMENTO KINGS,240,41,85,6,19,14,19,11,37,17,5,4,16,25
MINNESOTA TIMBERWOLVES,240,34,78,6,17,30,38,7,28,23,9,5,9,17
BOSTON CELTICS,265,45,97,12,26,18,23,13,36,33,7,8,16,26
NEW ORLEANS PELICANS,265,47,94,3,15,24,28,12,32,25,8,9,12,17
DALLAS MAVERICKS,240,40,75,13,24,16,20,8,34,26,9,4,18,17
OKLAHOMA CITY THUNDER,240,29,79,9,29,19,27,10,23,17,5,4,14,21
GOLDEN STATE WARRIORS,240,42,88,11,30,18,22,10,31,17,7,7,12,29
PORTLAND TRAIL BLAZERS,240,37,88,12,28,26,30,12,36,25,6,4,12,16
UTAH JAZZ,240,42,91,5,11,15,21,13,26,19,8,3,8,18
SAN ANTONIO SPURS,240,49,78,10,16,14,19,4,36,31,4,5,12,19
PHOENIX SUNS,240,38,75,11,23,34,38,12,33,17,5,4,21,23
TORONTO RAPTORS,240,42,85,7,23,22,25,4,22,27,12,3,11,27
