team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DALLAS MAVERICKS,240,40,83,10,27,14,22,11,26,26,7,6,10,13
CLEVELAND CAVALIERS,240,41,81,5,17,8,13,9,25,25,6,2,14,23
ATLANTA HAWKS,240,32,70,8,18,35,40,7,26,17,6,4,13,24
LOS ANGELES CLIPPERS,240,37,80,4,18,20,29,11,31,20,3,9,17,25
MEMPHIS GRIZZLIES,240,41,90,6,12,16,20,12,32,30,14,4,9,16
LOS ANGELES LAKERS,240,33,71,6,18,13,18,6,31,13,5,12,20,15
INDIANA PACERS,240,37,99,7,24,11,19,21,36,19,10,4,14,26
NEW YORK KNICKS,240,31,73,7,17,29,40,9,36,16,7,12,11,17
HOUSTON ROCKETS,240,31,75,4,20,19,24,11,29,18,7,4,15,13
PORTLAND TRAIL BLAZERS,240,38,88,7,21,17,19,15,32,29,12,5,13,21
PHOENIX SUNS,240,35,87,7,27,12,15,9,23,24,8,5,6,25
SACRAMENTO KINGS,240,34,84,4,12,22,27,18,42,21,2,6,15,19
BOSTON CELTICS,240,38,70,6,12,11,19,2,35,30,5,6,14,18
TORONTO RAPTORS,240,34,90,1,14,10,22,19,30,20,9,2,13,22
